"Treatment","gene","mean","sd","cv","DEG","change","spid","protein_names","evalue"
"Low","g2237",9.72456242497632,0.14837774625598,0.0152580383334154,"DEG","Up-regulated","Q588U8","Craniofacial development protein 2 (p97 bucentaur protein)",3.98e-17
"Low","g22383",11.1907641330107,0.194929846952213,0.0174188147150028,"DEG","Up-regulated","Q9NBX4","Probable RNA-directed DNA polymerase from transposon X-element (EC 2.7.7.49) (Reverse transcriptase)",1.84e-28
"Low","g22509",11.4047985340122,0.147013750368877,0.0128905170863336,"DEG","Up-regulated",NA,NA,NA
"Low","g22510",10.0159910108942,0.142059092134451,0.0141832287968247,"DEG","Up-regulated","Q96DM1","PiggyBac transposable element-derived protein 4",3.01e-45
"Low","g22621",13.0955414835895,0.190156464391384,0.0145207026856947,"DEG","Up-regulated","P42325","Neurocalcin homolog (DrosNCa)",5.24e-18
"Low","g22790",10.6402376668951,0.203790924809774,0.0191528545874335,"DEG","Up-regulated",NA,NA,NA
"Low","g22818",11.5215411655609,0.182582625131984,0.015847066161404,"DEG","Up-regulated","Q99816","Tumor susceptibility gene 101 protein (ESCRT-I complex subunit TSG101)",6.64e-13
"Low","g22834",10.9808150003647,0.158410277567497,0.0144260947445372,"DEG","Up-regulated",NA,NA,NA
"Low","g22902",8.88581590682177,0.176183575197912,0.0198275067867042,"DEG","Up-regulated","P11369","LINE-1 retrotransposable element ORF2 protein (ORF2p) (Long interspersed element-1) (L1) (Retrovirus-related Pol polyprotein LINE-1) [Includes: Reverse transcriptase (EC 2.7.7.49); Endonuclease (EC 3.1.21.-)]",3.12e-24
"Low","g22959",8.5512946556528,0.168469271738357,0.0197010252274479,"DEG","Up-regulated","P0C218","Probable ATP-dependent RNA helicase DDX20 (EC 3.6.1.15) (EC 3.6.4.13) (DEAD box protein 20)",5.62e-125
"Low","g23092",11.6131814045719,0.166964300608314,0.014377137047268,"DEG","Up-regulated",NA,NA,NA
"Low","g23170",9.1320775640297,0.14872773796928,0.0162862981535662,"DEG","Up-regulated","P21328","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",3.09e-21
"Low","g23245",9.07310368829545,0.131236014948237,0.0144642913226634,"DEG","Up-regulated","P08548","LINE-1 reverse transcriptase homolog (EC 2.7.7.49)",3.33e-24
"Low","g23290",11.2897896486077,0.160917019096206,0.014253323056028,"DEG","Up-regulated",NA,NA,NA
"Low","g23337",11.2640977423816,0.182150314515247,0.0161708748167108,"DEG","Up-regulated","Q95SX7","Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase)",5.67e-16
"Low","g23338",10.2552262602579,0.197275227568381,0.0192365553486501,"DEG","Up-regulated",NA,NA,NA
"Low","g23362",10.2259908887239,0.171339636090904,0.0167553088943036,"DEG","Up-regulated",NA,NA,NA
"Low","g23441",8.94052649516005,0.167010066404621,0.0186801153707259,"DEG","Up-regulated",NA,NA,NA
"Low","g23550",8.71748459023567,0.161231917449159,0.0184952340070383,"DEG","Up-regulated",NA,NA,NA
"Low","g2358",12.2328821503802,0.201750160421232,0.0164924469917306,"DEG","Up-regulated",NA,NA,NA
"Low","g23666",9.09961959771271,0.16096602466035,0.0176893135951321,"DEG","Up-regulated",NA,NA,NA
"Low","g23795",9.40137835852603,0.157441776800035,0.0167466695622618,"DEG","Up-regulated","Q6NT04","Tigger transposable element-derived protein 7",8.12e-28
"Low","g23922",9.8420979188497,0.16523609533604,0.0167887067064815,"DEG","Up-regulated",NA,NA,NA
"Low","g2402",10.14040355522,0.161130347774481,0.0158899344485689,"DEG","Up-regulated",NA,NA,NA
"Low","g2417",11.5078045992969,0.149134675195044,0.0129594375632826,"DEG","Up-regulated","P21328","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",9.56e-26
"Low","g24179",11.6237485657817,0.181448030811989,0.0156101131906913,"DEG","Up-regulated",NA,NA,NA
"Low","g24355",11.0882854076997,0.126716237675183,0.0114279379557809,"DEG","Up-regulated",NA,NA,NA
"Low","g24436",11.1982914494824,0.188894786517093,0.0168681791654766,"DEG","Up-regulated",NA,NA,NA
"Low","g2449",11.6619193734859,0.201193198466678,0.0172521513846256,"DEG","Up-regulated",NA,NA,NA
"Low","g2450",9.92580452055686,0.174267096349818,0.0175569744486607,"DEG","Up-regulated",NA,NA,NA
"Low","g2471",8.60217830452027,0.159755834122482,0.0185715557696047,"DEG","Up-regulated",NA,NA,NA
"Low","g24721",10.6490878362536,0.131413482626785,0.0123403510842876,"DEG","Up-regulated",NA,NA,NA
"Low","g24804",10.5876209883467,0.198550528509805,0.0187530823712277,"DEG","Up-regulated",NA,NA,NA
"Low","g24832",8.03870293303832,0.15199805556025,0.0189082812023756,"DEG","Up-regulated",NA,NA,NA
"Low","g24916",10.6632715277326,0.201439780935868,0.0188909923574554,"DEG","Up-regulated","Q95SX7","Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase)",1.1e-22
"Low","g24947",9.47859560194447,0.171006086379842,0.0180412894020673,"DEG","Up-regulated",NA,NA,NA
"Low","g24996",9.81284210628598,0.180769799635458,0.0184217577005197,"DEG","Up-regulated",NA,NA,NA
"Low","g25045",11.521643861462,0.21254443785646,0.0184474056317074,"DEG","Up-regulated","Q08BB5","CTD small phosphatase-like protein 2-A (CTDSP-like 2-A) (EC 3.1.3.-)",5.47e-11
"Low","g25080",12.1828930964719,0.142626463186369,0.0117071094736663,"DEG","Up-regulated",NA,NA,NA
"Low","g25179",10.8823100772876,0.179900206293197,0.0165314354227661,"DEG","Up-regulated","Q9QYS1","Protein Wnt-16",7.11e-15
"Low","g25209",9.65778692302148,0.163969513905754,0.0169779593619835,"DEG","Up-regulated",NA,NA,NA
"Low","g25419",10.2579094203758,0.167462490148728,0.0163252065587641,"DEG","Up-regulated",NA,NA,NA
"Low","g25584",12.0934799462352,0.185093978682152,0.0153052702369407,"DEG","Up-regulated",NA,NA,NA
"Low","g25670",8.11273684488843,0.145948827108408,0.0179900852078501,"DEG","Up-regulated",NA,NA,NA
"Low","g25757",10.7069284018863,0.131302521278671,0.0122633229951869,"DEG","Up-regulated",NA,NA,NA
"Low","g25797",10.0959168189247,0.165457770665384,0.0163885829918125,"DEG","Up-regulated",NA,NA,NA
"Low","g26052",10.3726354831244,0.143944421807473,0.0138773238529072,"DEG","Up-regulated",NA,NA,NA
"Low","g26056",10.0981910202257,0.128509324284278,0.0127259747836901,"DEG","Up-regulated",NA,NA,NA
"Low","g26322",10.0590246193334,0.119299614382215,0.0118599584847344,"DEG","Up-regulated","Q0IHQ9","2-phosphoxylose phosphatase 1 (EC 3.1.3.-) (Acid phosphatase-like protein 2)",2.18e-37
"Low","g2638",12.1596319443567,0.188256436961914,0.0154820834893185,"DEG","Up-regulated",NA,NA,NA
"Low","g26382",10.5293928005225,0.164790061520118,0.0156504809576427,"DEG","Up-regulated","Q5RCM6","Suppressor of cytokine signaling 6 (SOCS-6)",9.95e-17
"Low","g26436",7.43939463160517,0.136954651014683,0.0184093811118517,"DEG","Up-regulated",NA,NA,NA
"Low","g26610",12.5482024213857,0.227830696238391,0.018156440945685,"DEG","Up-regulated",NA,NA,NA
"Low","g26637",11.0340486857612,0.182775177996894,0.0165646521238169,"DEG","Up-regulated","Q9VGI8","Bloom syndrome protein homolog (Dmblm) (EC 3.6.4.12) (Bloom syndrome helicase ortholog) (Mutagen-sensitive protein 309) (RecQ helicase homolog)",2.34e-17
"Low","g26714",11.2282475221113,0.136684477679966,0.0121732690173421,"DEG","Up-regulated",NA,NA,NA
"Low","g26715",11.7653404429391,0.142433012318588,0.012106153069635,"DEG","Up-regulated",NA,NA,NA
"Low","g26926",9.70590822724398,0.178352894318477,0.0183757037613286,"DEG","Up-regulated","P21329","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",4.35e-21
"Low","g27265",10.9042085198226,0.15621921612172,0.0143265066728806,"DEG","Up-regulated",NA,NA,NA
"Low","g27277",10.4010143905772,0.154504423224895,0.0148547456452775,"DEG","Up-regulated","P21328","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",8.05e-32
"Low","g27291",9.5111795602564,0.137680343830165,0.0144756329073503,"DEG","Up-regulated",NA,NA,NA
"Low","g27480",11.4779293041624,0.186681288593493,0.0162643699613827,"DEG","Up-regulated",NA,NA,NA
"Low","g27566",9.01383528722175,0.112084104667804,0.012434674153265,"DEG","Up-regulated",NA,NA,NA
"Low","g27568",9.00428562777947,0.143020804927687,0.0158836370634943,"DEG","Up-regulated","Q10126","Putative uncharacterized transposon-derived protein F52C9.6",6.92e-16
"Low","g27569",8.91092146123017,0.148912321104533,0.0167112146316656,"DEG","Up-regulated",NA,NA,NA
"Low","g27607",9.45819178098724,0.156860400880114,0.0165846077677801,"DEG","Up-regulated","Q10126","Putative uncharacterized transposon-derived protein F52C9.6",8.7e-12
"Low","g27803",9.96808633567389,0.087032435176626,0.00873110768163729,"DEG","Up-regulated",NA,NA,NA
"Low","g27855",10.0901466608337,0.0838453582859549,0.00830962731309073,"DEG","Up-regulated",NA,NA,NA
"Low","g27884",12.8330955079319,0.252530467037995,0.0196780634011421,"DEG","Up-regulated",NA,NA,NA
"Low","g27896",11.8433556306488,0.168192555011713,0.0142014273873914,"DEG","Up-regulated",NA,NA,NA
"Low","g27963",8.60911683868482,0.160373952248882,0.018628386076519,"DEG","Up-regulated",NA,NA,NA
"Low","g28063",9.52053429230265,0.164432317263293,0.0172713329120863,"DEG","Up-regulated",NA,NA,NA
"Low","g28065",8.4012766122269,0.123037662080493,0.0146451149937652,"DEG","Up-regulated",NA,NA,NA
"Low","g28104",11.0022446150442,0.188205432490796,0.0171060941722244,"DEG","Up-regulated",NA,NA,NA
"Low","g28105",12.5300023532632,0.202538751076074,0.0161643027164577,"DEG","Up-regulated",NA,NA,NA
"Low","g28199",8.65707115752421,0.134640822125266,0.0155526990220294,"DEG","Up-regulated",NA,NA,NA
"Low","g28330",11.2037001516987,0.134646789327291,0.0120180643451865,"DEG","Up-regulated",NA,NA,NA
"Low","g28331",8.85615132440506,0.162599251998846,0.0183600354197617,"DEG","Up-regulated",NA,NA,NA
"Low","g28338",8.43598297451802,0.144014038814385,0.0170713998889517,"DEG","Up-regulated",NA,NA,NA
"Low","g28339",10.5836732981878,0.109977727479432,0.0103912625022413,"DEG","Up-regulated","P21329","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",5.79e-36
"Low","g28356",9.21004480771068,0.118826125153411,0.0129017966398958,"DEG","Up-regulated","P21328","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",1.42e-24
"Low","g28357",11.8743785143032,0.173451829164038,0.0146072343032613,"DEG","Up-regulated",NA,NA,NA
"Low","g28380",11.1645517807797,0.16412446382178,0.0147004973459238,"DEG","Up-regulated",NA,NA,NA
"Low","g28388",10.7889412723572,0.209012832018121,0.0193728769803985,"DEG","Up-regulated",NA,NA,NA
"Low","g28389",10.8303945772577,0.189249408132514,0.0174739162809369,"DEG","Up-regulated","Q9HAV4","Exportin-5 (Exp5) (Ran-binding protein 21)",1.76e-13
"Low","g28394",9.10043584290862,0.0836041379394386,0.00918682790391692,"DEG","Up-regulated",NA,NA,NA
"Low","g28395",10.3688971639598,0.113231231315773,0.0109202772026076,"DEG","Up-regulated","P21329","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",5.47e-36
"Low","g28417",13.2210339778679,0.219285203508021,0.0165860857687156,"DEG","Up-regulated",NA,NA,NA
"Low","g28418",11.7447925540538,0.226573356311135,0.0192913885254561,"DEG","Up-regulated",NA,NA,NA
"Low","g28419",10.9259241702941,0.190948748582256,0.0174766679327152,"DEG","Up-regulated",NA,NA,NA
"Low","g2843",10.9842972814913,0.201754013006728,0.0183674938720646,"DEG","Up-regulated","P21329","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",1.59e-19
"Low","g28822",10.8501452541918,0.138687070750329,0.0127820473828909,"DEG","Up-regulated","P21329","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",3.97e-24
"Low","g28886",10.5372735643474,0.134714776122275,0.012784595113681,"DEG","Up-regulated",NA,NA,NA
"Low","g28887",10.0477995002486,0.144161769101501,0.0143475961177305,"DEG","Up-regulated",NA,NA,NA
"Low","g28947",10.8196102193816,0.128811502926107,0.0119053736977847,"DEG","Up-regulated",NA,NA,NA
"Low","g28964",10.7260730570191,0.105011402459241,0.00979029341875696,"DEG","Up-regulated",NA,NA,NA
"Low","g28974",9.36489381623106,0.174228359112553,0.0186044137319084,"DEG","Up-regulated",NA,NA,NA
"Low","g29008",10.7326486476374,0.187534877570324,0.0174733081951402,"DEG","Up-regulated","Q9NBX4","Probable RNA-directed DNA polymerase from transposon X-element (EC 2.7.7.49) (Reverse transcriptase)",1.28e-18
"Low","g29100",9.87926998340948,0.161919059194056,0.0163897797576107,"DEG","Up-regulated",NA,NA,NA
"Low","g29240",13.1571707033939,0.257079606345454,0.019539125252752,"DEG","Up-regulated",NA,NA,NA
"Low","g29261",11.9353548007316,0.11644576148813,0.0097563720083958,"DEG","Up-regulated",NA,NA,NA
"Low","g29686",9.48676711908678,0.114725472237804,0.0120932105529379,"DEG","Up-regulated",NA,NA,NA
"Low","g29753",8.08125009857303,0.0980537707519422,0.0121334904322855,"DEG","Up-regulated",NA,NA,NA
"Low","g29826",11.0972008494875,0.170405930897168,0.0153557580157737,"DEG","Up-regulated",NA,NA,NA
"Low","g29973",12.2307314658022,0.217776602001575,0.0178056891045717,"DEG","Up-regulated",NA,NA,NA
"Low","g30011",9.82319199172681,0.126366154673892,0.012864062392379,"DEG","Up-regulated",NA,NA,NA
"Low","g30021",13.2459569296176,0.170375230874542,0.0128624327996709,"DEG","Up-regulated",NA,NA,NA
"Low","g30089",9.76723089726618,0.185600851777318,0.0190024023932174,"DEG","Up-regulated","Q9V4A7","Plexin-B",2.93e-81
"Low","g30162",9.36867473677225,0.176146716308527,0.0188016684598033,"DEG","Up-regulated",NA,NA,NA
"Low","g30391",11.4260023809011,0.160966374704286,0.0140877245897784,"DEG","Up-regulated",NA,NA,NA
"Low","g30480",9.1440922070362,0.130184519176208,0.0142370085765357,"DEG","Up-regulated","Q95SX7","Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase)",4.23e-16
"Low","g30482",9.19363041049182,0.169467194048266,0.0184331092812769,"DEG","Up-regulated",NA,NA,NA
"Low","g30637",10.8734693979208,0.13917417375851,0.0127994266287375,"DEG","Up-regulated","Q10126","Putative uncharacterized transposon-derived protein F52C9.6",5.66e-13
"Low","g30877",9.62516022857633,0.163754074749473,0.0170131271439305,"DEG","Up-regulated",NA,NA,NA
"Low","g30904",12.4427910712428,0.177589347552829,0.0142724688163627,"DEG","Up-regulated",NA,NA,NA
"Low","g30988",9.59113717810511,0.171749159023441,0.017907069394807,"DEG","Up-regulated",NA,NA,NA
"Low","g31016",11.7886812194051,0.225621709253691,0.019138842170259,"DEG","Up-regulated",NA,NA,NA
"Low","g31141",10.8593255329729,0.103117038259174,0.00949571296542059,"DEG","Up-regulated",NA,NA,NA
"Low","g31270",10.6357118274877,0.134251261767128,0.0126226870325838,"DEG","Up-regulated",NA,NA,NA
"Low","g31281",11.1792375355764,0.154366843223882,0.0138083516637544,"DEG","Up-regulated",NA,NA,NA
"Low","g31291",11.2229966387884,0.17298047782621,0.0154130383705509,"DEG","Up-regulated",NA,NA,NA
"Low","g3130",9.80054422453087,0.182918345130808,0.0186641007825832,"DEG","Up-regulated",NA,NA,NA
"Low","g31362",8.70208643021228,0.122222561660925,0.0140452019916267,"DEG","Up-regulated",NA,NA,NA
"Low","g31363",9.58235199870921,0.150445688585234,0.0157002882596569,"DEG","Up-regulated",NA,NA,NA
"Low","g31517",11.1357723872893,0.170359789197894,0.0152984259441534,"DEG","Up-regulated",NA,NA,NA
"Low","g31559",10.7986360980627,0.153548281514318,0.0142192291804208,"DEG","Up-regulated",NA,NA,NA
"Low","g31648",11.245921711902,0.147328989950982,0.0131006593968245,"DEG","Up-regulated","P14599","Amyloid-beta-like protein",1.13e-21
"Low","g31767",12.0934930299718,0.213893078880826,0.0176866252248814,"DEG","Up-regulated",NA,NA,NA
"Low","g31845",9.62600808276358,0.158922616274383,0.0165097114928618,"DEG","Up-regulated",NA,NA,NA
"Low","g31851",11.4030752944162,0.159716680847669,0.0140064567429348,"DEG","Up-regulated","P21329","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",5.38e-33
"Low","g31868",10.7099947174535,0.165046511422698,0.0154105128692296,"DEG","Up-regulated",NA,NA,NA
"Low","g3201",11.3683891858045,0.219947539314655,0.0193472914869329,"DEG","Up-regulated",NA,NA,NA
"Low","g32047",11.4368877822042,0.157864480133165,0.0138030977604591,"DEG","Up-regulated",NA,NA,NA
"Low","g32097",9.05896878802486,0.136203089147782,0.0150351648553896,"DEG","Up-regulated",NA,NA,NA
"Low","g32118",9.67205232622196,0.104766935815223,0.0108319240096736,"DEG","Up-regulated",NA,NA,NA
"Low","g32259",10.2258587855663,0.124920194109853,0.0122161078819294,"DEG","Up-regulated",NA,NA,NA
"Low","g32260",9.9051335646615,0.134311942674332,0.0135598315557819,"DEG","Up-regulated",NA,NA,NA
"Low","g32348",9.56515729596577,0.146149529440835,0.0152793649825785,"DEG","Up-regulated","Q8BQN6","Zinc finger protein OZF (Only zinc finger protein) (Zinc finger protein 146)",9.31e-58
"Low","g32517",11.7371480902648,0.17903765696567,0.0152539318400668,"DEG","Up-regulated",NA,NA,NA
"Low","g32544",12.7470981528422,0.207229348269225,0.0162569822389749,"DEG","Up-regulated",NA,NA,NA
"Low","g32879",11.6805271995946,0.173726996577581,0.0148732153616843,"DEG","Up-regulated",NA,NA,NA
"Low","g33079",11.858005754471,0.153343486837962,0.0129316421338507,"DEG","Up-regulated","O43639","Cytoplasmic protein NCK2 (Growth factor receptor-bound protein 4) (NCK adaptor protein 2) (Nck-2) (SH2/SH3 adaptor protein NCK-beta)",3.97e-19
"Low","g33132",8.09896203678729,0.115261785727651,0.0142316737878393,"DEG","Up-regulated",NA,NA,NA
"Low","g33186",10.810354326498,0.106947630746957,0.00989307357713614,"DEG","Up-regulated",NA,NA,NA
"Low","g33246",10.19162283739,0.194132345826752,0.0190482270511953,"DEG","Up-regulated",NA,NA,NA
"Low","g33247",10.9633796628507,0.196887474354979,0.0179586478266487,"DEG","Up-regulated",NA,NA,NA
"Low","g33248",9.93681535574792,0.164593715519049,0.0165640307911971,"DEG","Up-regulated",NA,NA,NA
"Low","g33334",11.6473564284935,0.201574457886237,0.0173064556857825,"DEG","Up-regulated",NA,NA,NA
"Low","g3336",10.5047755994681,0.201184656104393,0.0191517328665812,"DEG","Up-regulated",NA,NA,NA
"Low","g3341",11.0229652170783,0.14263435259789,0.0129397444144068,"DEG","Up-regulated",NA,NA,NA
"Low","g33475",10.6389630643821,0.173468588302207,0.016305027778784,"DEG","Up-regulated",NA,NA,NA
"Low","g33476",9.89285941826123,0.181883131428525,0.0183852942550449,"DEG","Up-regulated",NA,NA,NA
"Low","g3349",9.58444485588544,0.180034960340065,0.0187840780605579,"DEG","Up-regulated",NA,NA,NA
"Low","g33790",10.0287953102606,0.110512636712585,0.0110195325852865,"DEG","Up-regulated","O75564","Jerky protein homolog",1.27e-15
"Low","g33792",8.24573668659391,0.136030413479888,0.0164970600748202,"DEG","Up-regulated",NA,NA,NA
"Low","g33793",7.60514232424436,0.149507704063526,0.0196587647790511,"DEG","Up-regulated",NA,NA,NA
"Low","g33927",9.96930183891544,0.187021901313305,0.0187597792037212,"DEG","Up-regulated",NA,NA,NA
"Low","g33954",9.6622875363906,0.170350712739983,0.0176304743673172,"DEG","Up-regulated",NA,NA,NA
"Low","g33996",9.25296172106748,0.177081768754614,0.01913784732854,"DEG","Up-regulated",NA,NA,NA
"Low","g34044",12.2362763860261,0.191361906385233,0.0156389002951723,"DEG","Up-regulated","P08548","LINE-1 reverse transcriptase homolog (EC 2.7.7.49)",5.32e-13
"Low","g34056",12.3059533474666,0.218735936943582,0.0177748062882599,"DEG","Up-regulated",NA,NA,NA
"Low","g34128",11.7031598479323,0.197416214782059,0.0168686249993362,"DEG","Up-regulated",NA,NA,NA
"Low","g3419",12.09865431443,0.207348063727005,0.017138109606099,"DEG","Up-regulated",NA,NA,NA
"Low","g34201",7.81544257185527,0.131692793320741,0.0168503308814512,"DEG","Up-regulated",NA,NA,NA
"Low","g34202",8.39312217001548,0.0989983905613148,0.0117951804532272,"DEG","Up-regulated",NA,NA,NA
"Low","g34228",11.3448874617737,0.172426416935092,0.0151986009130614,"DEG","Up-regulated","P08548","LINE-1 reverse transcriptase homolog (EC 2.7.7.49)",5.58e-24
"Low","g34233",8.41772432824666,0.167656370525053,0.0199170659417371,"DEG","Up-regulated",NA,NA,NA
"Low","g34287",13.4357351458916,0.167860830477526,0.0124936096651812,"DEG","Up-regulated",NA,NA,NA
"Low","g34288",11.7194423243725,0.164752305136903,0.0140580328463475,"DEG","Up-regulated","P21329","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",9.13e-21
"Low","g34335",10.4107666767074,0.0936641834170311,0.00899685741940517,"DEG","Up-regulated",NA,NA,NA
"Low","g34504",11.2623039312518,0.190531904035849,0.0169176666869327,"DEG","Up-regulated",NA,NA,NA
"Low","g34717",11.9419804821845,0.212859142507633,0.0178244423381184,"DEG","Up-regulated","Q8WVB3","Hexosaminidase D (EC 3.2.1.52) (Beta-N-acetylhexosaminidase) (Beta-hexosaminidase D) (Hexosaminidase domain-containing protein) (N-acetyl-beta-galactosaminidase)",7.1e-91
"Low","g34740",13.3997475147523,0.198190971141638,0.014790649668842,"DEG","Up-regulated",NA,NA,NA
"Low","g34811",9.37135159385827,0.137558155596198,0.0146785822961066,"DEG","Up-regulated",NA,NA,NA
"Low","g3484",10.9388659859997,0.159434623152266,0.0145750595497122,"DEG","Up-regulated",NA,NA,NA
"Low","g3486",9.32903319402724,0.103343129245128,0.0110775818989787,"DEG","Up-regulated",NA,NA,NA
"Low","g34968",10.614877978045,0.18835309468583,0.0177442543452129,"DEG","Up-regulated",NA,NA,NA
"Low","g34969",9.59727146570432,0.110143156306487,0.011476507328159,"DEG","Up-regulated",NA,NA,NA
"Low","g34996",10.2687520631711,0.180984430849167,0.0176247736566032,"DEG","Up-regulated",NA,NA,NA
"Low","g35057",10.3208205216588,0.127275275786686,0.0123318950774884,"DEG","Up-regulated",NA,NA,NA
"Low","g35081",8.27023485050563,0.131830031597922,0.0159403008476673,"DEG","Up-regulated",NA,NA,NA
"Low","g351",9.39897689231913,0.185607730532093,0.0197476526071441,"DEG","Up-regulated",NA,NA,NA
"Low","g35120",12.6745183605175,0.179580153081096,0.0141685978096421,"DEG","Up-regulated",NA,NA,NA
"Low","g35141",10.0190324796625,0.17655558077098,0.0176220190052651,"DEG","Up-regulated","P21329","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",2.47e-15
"Low","g35142",10.744250635867,0.147836505158357,0.0137595920058716,"DEG","Up-regulated",NA,NA,NA
"Low","g35143",9.38738959108824,0.159459913957292,0.0169866087275927,"DEG","Up-regulated",NA,NA,NA
"Low","g35163",11.7236905378992,0.133879600861064,0.0114195781975199,"DEG","Up-regulated",NA,NA,NA
"Low","g35164",10.4401265269969,0.16106614973403,0.0154276051461189,"DEG","Up-regulated",NA,NA,NA
"Low","g3519",11.8788136917103,0.219531213090665,0.0184809037996669,"DEG","Up-regulated",NA,NA,NA
"Low","g35201",12.3257161020249,0.197975319743035,0.0160619730411047,"DEG","Up-regulated","O61307","Teneurin-m (Tenm) (Odd Oz protein) (Tenascin-like protein)",9.41e-86
"Low","g35974",10.516568389359,0.19148163668422,0.0182076157920456,"DEG","Up-regulated",NA,NA,NA
"Low","g3617",11.6318261166484,0.0612782595431457,0.00526815471007079,"DEG","Up-regulated",NA,NA,NA
"Low","g36216",12.8564289854287,0.213780791433459,0.0166283181492898,"DEG","Up-regulated","Q9V427","Innexin inx2 (Innexin-2) (Gap junction protein prp33) (Pas-related protein 33)",5.59e-31
"Low","g36224",10.8205514009427,0.173785902092462,0.0160607251565129,"DEG","Up-regulated",NA,NA,NA
"Low","g36230",11.9407632963708,0.233451507479721,0.019550802715491,"DEG","Up-regulated",NA,NA,NA
"Low","g36231",12.7602532406431,0.18545000893107,0.0145334113229342,"DEG","Up-regulated",NA,NA,NA
"Low","g3639",9.67371155852281,0.137231805953617,0.0141860551788638,"DEG","Up-regulated",NA,NA,NA
"Low","g36486",9.89073395017069,0.137938881326224,0.013946273554739,"DEG","Up-regulated",NA,NA,NA
"Low","g36534",9.01172356210802,0.118879041024953,0.0131915987220035,"DEG","Up-regulated","P11369","LINE-1 retrotransposable element ORF2 protein (ORF2p) (Long interspersed element-1) (L1) (Retrovirus-related Pol polyprotein LINE-1) [Includes: Reverse transcriptase (EC 2.7.7.49); Endonuclease (EC 3.1.21.-)]",1.53e-18
"Low","g36537",7.77821781513372,0.0869536725333203,0.0111791254243535,"DEG","Up-regulated","Q9P255","Zinc finger protein 492 (Zinc finger protein 115)",2.66e-44
"Low","g36658",11.7403403328045,0.196218678275246,0.0167132018930473,"DEG","Up-regulated","Q12959","Disks large homolog 1 (Synapse-associated protein 97) (SAP-97) (SAP97) (hDlg)",7.16e-15
"Low","g36889",9.29577331469228,0.177885190304344,0.0191361368529922,"DEG","Up-regulated",NA,NA,NA
"Low","g37439",10.2949967714725,0.0953557907300948,0.00926234294646177,"DEG","Up-regulated","Q9NBX4","Probable RNA-directed DNA polymerase from transposon X-element (EC 2.7.7.49) (Reverse transcriptase)",4.61e-33
"Low","g37783",11.0037487236422,0.204694680662599,0.018602267809224,"DEG","Up-regulated",NA,NA,NA
"Low","g37823",10.6247082785851,0.1951086298966,0.0183636693620902,"DEG","Up-regulated",NA,NA,NA
"Low","g37845",10.501808255253,0.199626480688817,0.0190087721882528,"DEG","Up-regulated",NA,NA,NA
"Low","g38071",8.52958812897446,0.156523362043999,0.0183506354207537,"DEG","Up-regulated",NA,NA,NA
"Low","g38099",10.7389101624146,0.139511359272687,0.0129912027536059,"DEG","Up-regulated",NA,NA,NA
"Low","g38108",9.5095024622789,0.09421512002484,0.00990747101633979,"DEG","Up-regulated",NA,NA,NA
"Low","g38161",10.726650313559,0.211040246731853,0.0196743848790416,"DEG","Up-regulated",NA,NA,NA
"Low","g38162",11.2286389357395,0.213757890468384,0.0190368478042353,"DEG","Up-regulated",NA,NA,NA
"Low","g38170",10.419299605829,0.166742851048208,0.016003268679876,"DEG","Up-regulated",NA,NA,NA
"Low","g38209",10.7323211300339,0.167567173302741,0.0156133208531947,"DEG","Up-regulated",NA,NA,NA
"Low","g38309",8.90233632949399,0.156647571549228,0.0175962315679138,"DEG","Up-regulated","Q10126","Putative uncharacterized transposon-derived protein F52C9.6",1.67e-14
"Low","g38317",11.3981061067272,0.191788065622125,0.0168263098997588,"DEG","Up-regulated",NA,NA,NA
"Low","g38494",10.6721416280987,0.115476525749633,0.0108203704348895,"DEG","Up-regulated",NA,NA,NA
"Low","g38671",12.4983568816148,0.146206712931193,0.0116980747402296,"DEG","Up-regulated","P29174","Cold shock domain-containing protein E1 (Protein UNR) (Fragment)",3.01e-14
"Low","g38677",11.2513906579828,0.203468405597801,0.0180838450803805,"DEG","Up-regulated",NA,NA,NA
"Low","g38726",13.1238697279171,0.204813594267933,0.0156061892196517,"DEG","Up-regulated",NA,NA,NA
