geneID	Amb_vs_Mod_log2FoldChange	Amb_vs_Mod_padj	Amb_vs_Low_log2FoldChange	Amb_vs_Low_padj	Mod_vs_Low_log2FoldChange	Mod_vs_Low_padj
evm.TU.HiC_scaffold_78.187	0.2670242676146066	0.14096217623648302	0.10311458621570505	0.6337987720057716	-0.16390968139890155	0.9349907070974489
evm.TU.HiC_scaffold_78.188	1.9577584932654521	0.08846708526570667	1.731155426556099	0.11237286131322466	-0.22660306670935274	0.9998215646025037
evm.TU.HiC_scaffold_78.189	0.44944626434703466	0.012885400432145002	0.28365375380996366	0.09822252451563292	-0.16579251053707103	0.9364187929002573
evm.TU.HiC_scaffold_62.122	0.016219422194194408	0.9018589202489827	0.05990263895577304	0.5657532597562503	0.04368321676157863	0.9972055574904436
evm.TU.HiC_scaffold_96.145	-0.029490124879700663	0.9130508361169539	-0.10450675759049623	0.6353194607102624	-0.07501663271079557	0.9981608990131571
evm.TU.HiC_scaffold_96.147	0.5731913660302117	0.3153014298527917	0.2890935745288549	0.6563215281874923	-0.2840977915013568	0.9943285310462008
evm.TU.HiC_scaffold_8.73	0.31189050090195763	0.13181594344544156	0.39170345602034745	0.03475014621871376	0.07981295511838983	0.9986065072571949
evm.TU.HiC_scaffold_88.62	-0.14007498358430276	0.7545934468873455	-0.3466812201750526	0.3385166650919068	-0.2066062365907498	NA
evm.TU.HiC_scaffold_56.282	0.16679665997119622	0.15405286406700008	0.04765488433298411	0.7503145283950061	-0.11914177563821211	0.8871785866729134
evm.TU.HiC_scaffold_56.284	0.25031411932454134	0.03645580115749843	0.26933985078034817	0.011304819248701619	0.01902573145580683	0.9998215646025037
evm.TU.HiC_scaffold_94.178	1.8085883415171373	0.06183074915777004	1.2216678382673256	0.2033315918022377	-0.5869205032498118	0.9849661576214362
evm.TU.HiC_scaffold_70.56	1.410039460175816e-4	0.999586064721839	-0.036927822309830244	0.8754947029202308	-0.03706882625584782	0.9998215646025037
evm.TU.HiC_scaffold_70.57	0.07046192401902987	0.8456853464642942	0.26522811656273093	0.3426724985465297	0.19476619254370103	0.9631909007013978
evm.TU.HiC_scaffold_79.287	-0.36569817877820426	0.27193677552102385	-0.40811829920271925	0.1910322425714717	-0.04242012042451492	NA
evm.TU.HiC_scaffold_77.132	0.05168327400083077	NA	-0.14092245653551197	0.8823177950286899	-0.19260573053634272	NA
evm.TU.HiC_scaffold_104.192	0.39430019743016487	0.019509629142865713	0.2294159306574744	0.16847103990674858	-0.16488426677269047	0.9274805358670536
evm.TU.HiC_scaffold_94.180	-0.22109837769921367	0.519656828355402	-0.199216548494693	0.5649232447688955	0.021881829204520677	0.9998215646025037
evm.TU.HiC_scaffold_94.181	-0.020083430367842076	0.886442769807377	-0.0018419738598944588	0.9913421743946251	0.018241456507947614	0.9998215646025037
evm.TU.HiC_scaffold_94.182	-0.056426602527350295	0.7678658977019599	-0.14567810814563345	0.3490771233293232	-0.08925150561828316	0.9849661576214362
evm.TU.HiC_scaffold_94.183	0.0962124820873528	0.41323643907851526	0.027803092477722686	0.8536990502205485	-0.0684093896096301	0.9784568233418413
evm.TU.HiC_scaffold_4.100	0.2872511639176634	0.09249375132249764	0.35504835085767494	0.019288035348370484	0.06779718694001155	0.9983200798856434
evm.TU.HiC_scaffold_10.104	-0.48937389693761113	0.0756742039712149	-0.23932454244461668	0.42967323940215646	0.2500493544929945	0.9356260676124922
evm.TU.HiC_scaffold_10.106	-0.031964290725618336	0.9215449070050237	-0.26565508842036123	0.21783625792784866	-0.23369079769474288	0.8815883082796246
evm.TU.HiC_scaffold_71.74	-0.12635093795866512	0.6291941235958793	-0.01587617660231731	0.9644797860676718	0.1104747613563478	0.9955026998753188
evm.TU.HiC_scaffold_71.75	0.5756246641883976	0.14180504340688202	0.5054736533390893	0.18207799735219404	-0.07015101084930832	0.9998215646025037
evm.TU.HiC_scaffold_15.226	-0.07250181502211275	0.8548048884867054	-0.2249469514247832	0.4808393080074004	-0.15244513640267043	0.9931961204480774
evm.TU.HiC_scaffold_15.227	-0.0015166853092851745	0.9980730526283185	0.4084439065871238	0.1442451843184665	0.409960591896409	0.7267353114810926
evm.TU.HiC_scaffold_50.208	-0.24855420229073336	0.39528314065582076	-0.20150839291954223	0.5069358143127765	0.047045809371191155	NA
evm.TU.HiC_scaffold_92.261	0.06198201050925331	0.8017500285774272	-0.046802756252165546	0.861606890044475	-0.10878476676141886	0.9875443922045627
evm.TU.HiC_scaffold_93.55	-0.3530181158894356	0.6509738777101277	0.10972139834685593	0.9107343411384724	0.46273951423629156	0.9672261798764114
evm.TU.HiC_scaffold_93.56	0.16414862701629113	0.3469054843384223	0.14528380917332911	0.4004645012632751	-0.018864817842962015	0.9998215646025037
evm.TU.HiC_scaffold_93.57	0.028944171338163075	0.9282327194914719	0.10369653295246856	0.7024126567512857	0.07475236161430548	0.9998215646025037
evm.TU.HiC_scaffold_93.58	-0.2611088788820378	0.17179823385492307	-0.13865642066208167	0.5192251152658492	0.12245245821995615	0.9784568233418413
evm.TU.HiC_scaffold_32.110	-0.03357737876801418	0.8819387642635337	-0.02099815436068024	0.9321346271871758	0.012579224407333934	0.9998215646025037
evm.TU.HiC_scaffold_32.111	-0.13094517999274286	0.5046667238539726	0.036082861341389334	0.8885951160666318	0.16702804133413218	0.9182725590876004
evm.TU.HiC_scaffold_32.112	0.0903170275159818	0.7600490679515527	0.10814671186160134	0.7088366345271758	0.01782968434561955	0.9998215646025037
evm.TU.HiC_scaffold_32.113	0.0959705953575485	0.2353248673167107	0.06120845164094979	0.4835797216580914	-0.03476214371659871	0.9981608990131571
evm.TU.HiC_scaffold_32.114	-0.45185064802756325	0.034916963760533465	-0.41566090723606824	0.03384449696932966	0.03618974079149507	0.9998215646025037
evm.TU.HiC_scaffold_32.115	-0.6133787825141336	0.12530718468205107	-0.25991796160648284	0.5884645227172616	0.35346082090765074	NA
evm.TU.HiC_scaffold_42.104	-0.0263770419214455	0.911991428206523	-0.028879579603483724	0.9056603660495265	-0.002502537682038221	0.9998215646025037
evm.TU.HiC_scaffold_42.105	-0.2647936176435181	0.30667972782528513	-0.4415346931110413	0.04354355342462339	-0.1767410754675232	0.9569358090858445
evm.TU.HiC_scaffold_86.123	2.438717573133478	0.0312353059191798	2.2602343765504815	0.027441202776864373	-0.17848319658299666	0.9998215646025037
evm.TU.HiC_scaffold_86.124	-0.24236876489244952	0.5564178853882785	0.20708599844723682	0.6369141218956016	0.4494547633396863	NA
evm.TU.HiC_scaffold_91.129	-0.11677253580543358	0.6374510779494456	-0.35128378543726735	0.0579615286579449	-0.23451124963183378	0.8419067049801552
evm.TU.HiC_scaffold_98.76	-0.2354480811688534	0.6311006007326275	-0.14644644209232588	0.7907126790547574	0.08900163907652754	0.9998215646025037
evm.TU.HiC_scaffold_98.77	-0.24470943250859542	NA	-0.18100120343800263	0.652505377299524	0.06370822907059277	NA
evm.TU.HiC_scaffold_11.123	-0.5547686428916385	0.023408090152156086	-0.3346377912069472	0.17565622805742048	0.22013085168469132	0.9421918628382071
evm.TU.HiC_scaffold_23.112	0.25617334889882926	0.3162628928781256	0.2594670249020727	0.2932251506434595	0.00329367600324342	0.9998215646025037
evm.TU.HiC_scaffold_85.165	0.12109327204866899	0.35876367565967254	-0.07452181739132852	0.5996013512081417	-0.1956150894399975	0.6112340650836398
evm.TU.HiC_scaffold_6.114	-0.004223740862057591	0.995667307353578	-0.23572913249101246	0.6132700177369823	-0.23150539162895487	0.9861240380278368
evm.TU.HiC_scaffold_34.78	-0.05267356552474443	0.6762340513402231	-0.04696945477505786	0.7182320148951318	0.005704110749686569	0.9998215646025037
evm.TU.HiC_scaffold_92.262	-0.01808457343063455	0.9575959984985035	0.05693226484292542	0.8608814421907349	0.07501683827355997	0.9998215646025037
evm.TU.HiC_scaffold_66.100	0.16495106692779213	0.5651360468277746	0.2965762764851942	0.2228051551295381	0.13162520955740203	0.9943285310462008
evm.TU.HiC_scaffold_43.147	-0.09892290278112828	0.7022992660384029	0.036329546710258134	0.9087813924119137	0.1352524494913864	0.9784568233418413
evm.TU.HiC_scaffold_46.198	-0.17218331209814272	0.5528934301556393	-0.15694711953787477	0.5888970860001902	0.01523619256026796	0.9998215646025037
evm.TU.HiC_scaffold_46.199	-0.08811883064425521	0.7352712434553406	0.04111534668105253	0.8927368913318823	0.12923417732530773	0.9822241105157076
evm.TU.HiC_scaffold_61.74	-0.2478859901562029	0.4331423507642571	-0.20538477266258962	0.5265032896189298	0.04250121749361329	0.9998215646025037
evm.TU.HiC_scaffold_19.198	-0.10069267247730324	0.6787866924611909	-0.015032663968993025	0.9625972928129214	0.08566000850831021	0.9981608990131571
evm.TU.HiC_scaffold_90.177	0.160120579905427	0.28546060450007343	0.2511489011852566	0.05247145590072703	0.09102832127982961	0.9795201311590408
evm.TU.HiC_scaffold_85.166	-0.3456220305658957	0.09254627324316161	-0.08382097343884706	0.7604820046944922	0.2618010571270486	0.8175959251414076
evm.TU.HiC_scaffold_60.201	0.08096127070197108	0.7347532836466516	0.003077275322794998	0.9923143539590933	-0.07788399537917608	0.9981608990131571
evm.TU.HiC_scaffold_52.194	-0.15438835141276078	NA	-0.07035559682350376	0.9059073633068115	0.08403275458925702	NA
evm.TU.HiC_scaffold_94.184	0.30647164941657057	0.15871753052786314	0.33183167416076287	0.10111513543405365	0.025360024744192303	0.9998215646025037
evm.TU.HiC_scaffold_94.185	0.08158035176456908	0.6093610764243446	0.10629820319643776	0.4792999406008	0.02471785143186867	0.9998215646025037
evm.TU.HiC_scaffold_24.106	-0.021147678084876647	0.9755404830252954	0.6564448971117235	0.09848433243261259	0.6775925751966002	0.6344259189083037
evm.TU.HiC_scaffold_24.107	-0.020857178419360894	0.9021938389200728	-0.04397153242907106	0.7752175631449204	-0.023114354009710163	0.9998215646025037
evm.TU.HiC_scaffold_24.108	0.041418423029301314	0.8075931781462217	-0.09823403573150305	0.4938212212480206	-0.13965245876080434	0.866320285956635
evm.TU.HiC_scaffold_24.109	-0.0473975141092026	0.7779761671472297	-0.0853147560294495	0.5714940533759191	-0.037917241920246904	0.9998215646025037
evm.TU.HiC_scaffold_24.110	0.8664059073040635	0.0756742039712149	0.9927564163848792	0.02185370140034088	0.1263505090808157	0.9998215646025037
evm.TU.HiC_scaffold_24.112	0.2459209185333935	0.2717118692469859	0.32016491739544195	0.11293206350335351	0.07424399886204845	0.9998215646025037
evm.TU.HiC_scaffold_24.113	0.43426005270265067	0.1388274439715395	0.29719158604072377	0.3270032146372419	-0.13706846666192687	0.9974123552751328
evm.TU.HiC_scaffold_82.132	0.2951574018833455	0.4276239093091432	0.5060101530946561	0.11007553850769536	0.21085275121131067	0.9838525693791748
evm.TU.HiC_scaffold_77.134	-0.03645247022778122	0.9125728350792761	-0.13007827292551624	0.6311042996725585	-0.09362580269773503	0.9981608990131571
evm.TU.HiC_scaffold_78.190	-0.10424399650893053	0.5129985878445376	-0.042802224557536774	0.8252901955045218	0.06144177195139375	0.9981608990131571
evm.TU.HiC_scaffold_8.74	-0.2636440890232346	0.17871084631785172	-0.2558893449010226	0.16986174393794226	0.007754744122212009	0.9998215646025037
evm.TU.HiC_scaffold_14.74	0.22370245616216097	0.3397210428798926	0.3738157410804908	0.05998702138556468	0.15011328491832984	0.9720234133822463
evm.TU.HiC_scaffold_14.76	0.474592757157859	0.09396721848765237	0.6476923385872178	0.009542506176452676	0.17309958142935872	0.9849661576214362
evm.TU.HiC_scaffold_36.41	0.1415176848566376	0.500435596164567	0.22047858503845982	0.22971346233602707	0.07896090018182222	0.9981608990131571
evm.TU.HiC_scaffold_36.42	-0.001070682917236798	0.9956745949393356	-0.0037423664687012493	0.9830606733632391	-0.002671683551464451	0.9998215646025037
evm.TU.HiC_scaffold_36.43	0.13345801166556476	0.6665182141466696	0.028940791910221548	0.9417056061855971	-0.10451721975534321	0.9981608990131571
evm.TU.HiC_scaffold_36.44	2.6072947113982825	0.0011898032549401442	2.445195637653577	8.744662992219627e-4	-0.16209907374470525	0.9998215646025037
evm.TU.HiC_scaffold_36.45	2.4046879843083	0.0017183631677938137	2.2618284758397555	0.001214828156156125	-0.1428595084685448	0.9998215646025037
evm.TU.HiC_scaffold_12.104	-0.22531299219991432	0.551056104676907	-0.054979271138157496	0.9124469034388395	0.17033372106175682	0.9943285310462008
evm.TU.HiC_scaffold_69.189	-0.05037212743972526	0.7747532158257439	0.16867826994971677	0.21986797670047517	0.21905039738944201	0.6344259189083037
evm.TU.HiC_scaffold_69.190	0.018061389697036474	0.9371725628077984	-0.05759711709838948	0.7792269326825848	-0.07565850679542596	0.9955692417730739
evm.TU.HiC_scaffold_80.155	0.0760051372870952	0.8478129229619202	0.29647356641262335	0.32701928093987814	0.22046842912552816	0.9568892304526792
evm.TU.HiC_scaffold_77.135	0.2677177906086154	0.4160006040932941	0.30089407179863376	0.33005440537115116	0.03317628119001836	0.9998215646025037
evm.TU.HiC_scaffold_21.170	0.2680228406842701	0.045457995659800715	0.2187417519936567	0.08350400688370803	-0.049281088690613435	0.9998215646025037
evm.TU.HiC_scaffold_68.191	0.06341037694147313	0.7487268487105432	0.1452454703459008	0.384314858570066	0.08183509340442766	0.9943285310462008
evm.TU.HiC_scaffold_68.193	0.04066451290276461	0.9347699748902522	-0.22848551490308114	0.5558998406449212	-0.26915002780584574	0.9509320923016251
evm.TU.HiC_scaffold_21.171	0.08064887776715007	0.5913504455990414	-0.055806924095964126	0.728326164103931	-0.1364558018631142	0.8792582288292952
evm.TU.HiC_scaffold_58.131	-0.015697202961007115	0.942794253035113	0.05830164365393805	0.7616267802728914	0.07399884661494517	0.9955685432358485
evm.TU.HiC_scaffold_58.132	-0.037047080980308573	0.8544305015060277	0.02799102434551071	0.8969695595984571	0.06503810532581929	0.9981608990131571
evm.TU.HiC_scaffold_47.120	0.29944315155212337	0.31571286242024116	0.18278295007609477	0.5741937129111991	-0.11666020147602858	0.9981608990131571
evm.TU.HiC_scaffold_69.191	-0.15022614928570174	NA	-0.1663407801227674	0.7285381150459134	-0.01611463083706565	NA
evm.TU.HiC_scaffold_82.133	-0.40746144259194006	0.2631358776682366	-0.33336464241336905	0.36843395209287866	0.07409680017857101	0.9998215646025037
evm.TU.HiC_scaffold_4.101	-0.014955179225119365	0.9486924502382313	-0.00921839667474749	0.9725081684185379	0.005736782550371874	0.9998215646025037
evm.TU.HiC_scaffold_46.201	0.06282911947690833	0.6150388679881457	-0.0020226987929735877	0.9912503187350179	-0.06485181826988193	0.9839735163025286
evm.TU.HiC_scaffold_46.202	-0.22046580303073038	0.39449272837756777	0.037180311197357235	0.9184642716781563	0.25764611422808764	0.8613159047190784
evm.TU.HiC_scaffold_46.204	0.2747272500781246	0.40730054604392674	0.3964706838588192	0.17366694318109469	0.12174343378069459	0.9981608990131571
evm.TU.HiC_scaffold_46.205	-0.11368469109639687	0.30674007034278156	-0.19692714550505513	0.03595855332295476	-0.08324245440865827	0.9509320923016251
evm.TU.HiC_scaffold_51.136	0.6177743583551943	0.1659263221023329	0.23743437387529318	0.6582498042882532	-0.3803399844799011	0.9438603964136553
evm.TU.HiC_scaffold_51.137	0.2599950325917028	0.25098870654448874	0.15252948552252782	0.5401343780638415	-0.107465547069175	0.9957783236676667
evm.TU.HiC_scaffold_46.206	-0.24516424469758066	0.5714623912890759	0.06256291976388535	0.9128652053260304	0.307727164461466	0.9467892266264848
evm.TU.HiC_scaffold_15.228	0.144094061607207	0.3397210428798926	0.18975254624282964	0.1634756805595674	0.045658484635622644	0.9998215646025037
evm.TU.HiC_scaffold_87.94	-0.0033218232839506727	0.9937972443867058	-0.19154907543123245	0.4000909794365642	-0.18822725214728178	0.9364187929002573
evm.TU.HiC_scaffold_85.168	0.25031294747200095	0.06635786675640588	0.09776851803207284	0.534228523319128	-0.15254442943992808	0.8602926575397696
evm.TU.HiC_scaffold_33.133	-0.06083656256704074	0.6591049798723589	0.018361542749644005	0.9162163741914311	0.07919810531668474	0.9706189418198952
evm.TU.HiC_scaffold_57.185	-0.2081241190021872	0.06939587644601852	-0.15405404226513927	0.16929153233209257	0.05407007673704794	0.9974123552751328
evm.TU.HiC_scaffold_43.150	-0.08980402223129198	0.6025595809108936	9.276364388584565e-4	0.9972846012307457	0.09073165867015043	0.9822241105157076
evm.TU.HiC_scaffold_37.46	0.1608905740965675	0.5572472573570986	0.31981489100414134	0.15762885472581425	0.15892431690757383	0.9727206646093777
evm.TU.HiC_scaffold_37.47	0.18592940652072215	0.4873076801998343	0.048226268128438256	0.8890913259125702	-0.13770313839228387	0.9875443922045627
evm.TU.HiC_scaffold_37.48	0.60855897139878945	0.04243689143077622	0.6823012280269137	0.010425460030123167	0.07374225662812425	0.9998215646025037
evm.TU.HiC_scaffold_37.50	0.06974567729168472	0.6343376206804695	-0.014307596288143256	0.9402462882601914	-0.08405327357982798	0.9720234133822463
evm.TU.HiC_scaffold_28.166	0.0036060863041589247	0.9958604097875322	0.02324503432022727	0.9691081992678265	0.019638948016068344	0.9998215646025037
evm.TU.HiC_scaffold_6.116	-0.071251391923986	0.6065875265508638	-0.14010693416428271	0.2269006824354023	-0.06885554224029672	0.9850366662531601
evm.TU.HiC_scaffold_86.125	-0.2842254554515634	0.45330784554151615	-0.212169718896808	0.5920599462249473	0.07205573655475542	0.9998215646025037
evm.TU.HiC_scaffold_80.156	-0.2806280519923021	0.3271526841864362	-0.18921677300781525	0.5426612364086537	0.09141127898448685	0.9998215646025037
evm.TU.HiC_scaffold_78.192	0.010335888755149831	0.9772570054799288	0.22724029227340756	0.3176381269967124	0.2169044035182577	0.910097129088399
evm.TU.HiC_scaffold_69.196	0.13638774721178024	0.36695243974582237	0.025939786099769904	0.8996020407792205	-0.1104479611120103	0.9509320923016251
evm.TU.HiC_scaffold_69.197	-0.0548928427120874	0.9299504700266923	-0.1484848431557519	0.7946443230113072	-0.09359200044366447	0.9998215646025037
evm.TU.HiC_scaffold_69.198	-0.17520494189756736	0.5685957657115082	-0.2602777293306898	0.3418077429456878	-0.08507278743312247	0.9998215646025037
evm.TU.HiC_scaffold_69.199	0.1641501271368587	0.5876992197967302	0.24968304872396183	0.3610632182677203	0.08553292158710313	0.9998215646025037
evm.TU.HiC_scaffold_45.154	-0.3884264621741013	0.1165125080156113	-0.3671134218418139	0.12103524214925922	0.02131304033228742	0.9998215646025037
evm.TU.HiC_scaffold_77.136	0.07643588164653581	0.7747532158257439	-0.15566090514091788	0.500347176383287	-0.23209678678745366	0.8521855965530708
evm.TU.HiC_scaffold_77.137	0.6105129111865849	NA	0.5071457515349637	0.3749280097761285	-0.10336715965162119	NA
evm.TU.HiC_scaffold_77.139	0.4173144751247358	0.2136330907843704	0.25011645681186556	0.4938212212480206	-0.16719801831287023	0.9955026998753188
evm.TU.HiC_scaffold_8.75	-0.883944965288829	NA	0.020182692875317817	0.9873925637163126	0.9041276581641469	NA
evm.TU.HiC_scaffold_8.76	0.13119398408540967	0.5649402372241145	0.1904935572342852	0.3572632246374473	0.05929957314887555	0.9998215646025037
evm.TU.HiC_scaffold_8.77	-0.1533983050514394	0.7137849412078286	-0.4526906203381336	0.15634250199646463	-0.29929231528669425	0.933452894210246
evm.TU.HiC_scaffold_51.138	-0.17179434164387317	0.5956079256774821	0.1766379209582729	0.591479059834068	0.34843226260214605	0.8182896297899644
evm.TU.HiC_scaffold_84.241	0.30424788084616466	0.36886780133405034	-0.20080768087610323	0.5554729674459425	-0.5050555617222678	NA
evm.TU.HiC_scaffold_93.59	-0.1381398817478439	0.6448040131090964	0.30393724109519277	0.23258021041899107	0.4420771228430367	0.5220589840844005
evm.TU.HiC_scaffold_74.184	0.39532380700885217	0.18973956158752553	0.06554711780607696	0.8788733027240796	-0.3297766892027752	0.8546333033097961
evm.TU.HiC_scaffold_84.242	-0.2004231761687491	0.33715595797920783	-0.07464777713899559	0.7737157285456221	0.12577539902975352	0.9784568233418413
evm.TU.HiC_scaffold_74.186	-0.235825304388531	0.7300031923426894	-0.04329823453939198	0.9600252453427042	0.19252706984913906	0.9998215646025037
evm.TU.HiC_scaffold_49.129	0.08886601765492945	0.6927232538633575	-0.03899844350281206	0.8839461733204812	-0.1278644611577415	0.9706189418198952
evm.TU.HiC_scaffold_16.188	0.12876793872948603	0.5349027586756037	0.06467900599711131	0.7881244061484953	-0.06408893273237472	0.9998215646025037
evm.TU.HiC_scaffold_100.173	0.3441728027079838	NA	0.5917715498801024	0.2654914910779331	0.2475987471721186	NA
evm.TU.HiC_scaffold_100.174	-0.05146796898701191	0.7517789606044036	0.05180946147691973	0.7534697300482873	0.10327743046393163	0.9505107419194293
evm.TU.HiC_scaffold_100.175	-0.283011937896498	0.31119880110373027	-0.22318863601479266	0.4370422263742683	0.0598233018817053	0.9998215646025037
evm.TU.HiC_scaffold_100.176	0.001678872210182431	0.9975686417689043	-0.12592636859651468	0.7061463522578508	-0.1276052408066971	0.9974123552751328
evm.TU.HiC_scaffold_91.131	-0.05645092510643504	0.8972082291850981	0.014114858602278728	0.9779998570995007	0.07056578370871376	0.9998215646025037
evm.TU.HiC_scaffold_102.145	-0.4838268920978315	0.11954424827694368	-0.11853992282157334	0.77922393815319	0.3652869692762581	0.8419067049801552
evm.TU.HiC_scaffold_4.102	-0.1139401256083115	0.6841437467140994	-0.007816934081919498	0.984681702277467	0.106123191526392	0.9974123552751328
evm.TU.HiC_scaffold_4.104	-0.060959625470617174	NA	-0.31228823737645284	0.4054506347884362	-0.25132861190583566	NA
evm.TU.HiC_scaffold_7.77	0.047587273655373054	0.9446459368374489	-0.14620483199337506	0.8173633379687008	-0.1937921056487481	NA
evm.TU.HiC_scaffold_94.186	-0.2721089343035492	0.1183025570363927	-0.2831672332378733	0.07935459726548633	-0.011058298934324074	0.9998215646025037
evm.TU.HiC_scaffold_8.80	0.9585686664380646	0.17441433828806513	1.0470664986534064	0.10931367080124069	0.08849783221534172	0.9998215646025037
evm.TU.HiC_scaffold_8.81	0.13952595940972493	0.6782859616859852	0.30221314655604076	0.2864370455646912	0.1626871871463158	0.9875443922045627
evm.TU.HiC_scaffold_53.78	-0.39809465823529266	0.1480013548924275	-0.07981344283439876	0.8394587507657023	0.3182812154008939	0.8419067049801552
evm.TU.HiC_scaffold_2.195	0.19905017919190146	0.5661913911522604	0.16396631598589834	0.6471166450989556	-0.03508386320600313	0.9998215646025037
evm.TU.HiC_scaffold_80.158	-0.04551880258715306	0.7430877651347272	0.009835737013145555	0.9559605210528561	0.05535453960029861	0.9955685432358485
evm.TU.HiC_scaffold_80.159	0.024371416379774188	0.9058599952541686	-0.01419823827036545	0.9496343608467434	-0.03856965465013963	0.9998215646025037
evm.TU.HiC_scaffold_80.160	0.19671373031015565	0.5617892417715501	0.035374982131075094	0.9370990104619755	-0.1613387481790806	NA
evm.TU.HiC_scaffold_80.161	-0.10814106031117628	0.8392749122652615	0.12815286879228704	0.8156392077011673	0.23629392910346333	NA
evm.TU.HiC_scaffold_80.162	-0.500967812680952	NA	0.10929891400118832	0.8941419935618792	0.6102667266821403	NA
evm.TU.HiC_scaffold_80.163	0.24311579494452057	0.3740379703178467	0.030068310928280762	0.9384035970021818	-0.21304748401623982	0.945415481742557
evm.TU.HiC_scaffold_80.164	0.2035588748389145	0.40236700213799415	0.33756873169241225	0.10464240991558448	0.13400985685349776	0.9849661576214362
evm.TU.HiC_scaffold_89.173	-0.22154237019429426	0.39484028489670925	-0.30897364770843755	0.17716289710695055	-0.08743127751414326	0.9986228009476871
evm.TU.HiC_scaffold_15.230	-0.9367952765654665	0.01480589336416323	-0.9589381422893986	0.005038666631101273	-0.022142865723931968	NA
evm.TU.HiC_scaffold_45.155	-0.06906493034601795	0.7192613064635196	-0.057673617528434536	0.777822384535438	0.011391312817583403	0.9998215646025037
evm.TU.HiC_scaffold_45.156	-0.12400413558565265	0.6621747100816318	0.04429171528174323	0.9000667190925787	0.16829585086739587	0.9657118101394904
evm.TU.HiC_scaffold_17.96	-0.05081059794394774	0.5469723339181783	-0.018755906256374664	0.856795111927145	0.032054691687573064	0.9981608990131571
evm.TU.HiC_scaffold_17.97	-0.08032471384620392	0.6097924318609977	-0.07867770639630668	0.617864108970008	0.001647007449897241	0.9998215646025037
evm.TU.HiC_scaffold_17.98	-0.1033459921898815	0.7102478611551676	-0.15584392017478232	0.5428136522495588	-0.052497927984900834	0.9998215646025037
evm.TU.HiC_scaffold_17.99	0.11462860360009669	0.4599319567641796	-0.039732570812891395	0.8363414956603903	-0.15436117441298808	0.8541014535695647
evm.TU.HiC_scaffold_90.178	-0.0012063979184565863	0.9986483966904789	0.11501310536968994	0.8218922986004696	0.11621950328814652	0.9998215646025037
evm.TU.HiC_scaffold_92.263	-0.09216208484299286	NA	-0.2354091502079209	0.49924635201320516	-0.143247065364928	NA
evm.TU.HiC_scaffold_88.63	-0.16612518015227845	0.3683825901962818	-0.15098238984049095	0.4057404864139689	0.015142790311787504	0.9998215646025037
evm.TU.HiC_scaffold_88.64	-0.2260272437384521	0.15613096428657805	-0.06311296264850286	0.761421986549635	0.16291428108994926	0.8869146368459735
evm.TU.HiC_scaffold_88.65	-0.006260680188614467	0.9748808745410869	0.010569881746505347	0.9559605210528561	0.016830561935119812	0.9998215646025037
evm.TU.HiC_scaffold_88.66	-0.08238400648988901	0.7761506575536303	-0.056397425062504176	0.8613101682379081	0.025986581427384834	0.9998215646025037
evm.TU.HiC_scaffold_88.67	0.22896452637846323	0.639380201445553	0.1390307672575637	0.8004799151109258	-0.08993375912089956	0.9998215646025037
evm.TU.HiC_scaffold_88.68	0.28102186614049235	0.6378716233460788	0.1733278489134029	0.7953950654600555	-0.10769401722708945	0.9998215646025037
evm.TU.HiC_scaffold_88.69	0.041533753598019134	0.9136447973880519	-0.0392109277541543	0.9210642361891749	-0.08074468135217344	0.9998215646025037
evm.TU.HiC_scaffold_88.70	-0.0760037315577232	0.6656796203256363	-0.027354580830933877	0.8985046332980922	0.048649150726789325	0.9998215646025037
evm.TU.HiC_scaffold_29.153	0.15160092894388075	0.7005817389696659	0.04021591655140313	0.9351241935536353	-0.11138501239247761	0.9998215646025037
evm.TU.HiC_scaffold_29.154	1.5171152546637006	0.028798444414349342	1.13844906704013	0.08066363615346611	-0.37866618762357074	0.9943285310462008
evm.TU.HiC_scaffold_24.115	0.03075135585116129	0.9404475216809127	-0.01877288238230526	0.9673571774992824	-0.04952423823346655	0.9998215646025037
evm.TU.HiC_scaffold_87.97	-0.19726982081168226	0.3099947411163232	-0.17443002684024747	0.37381049529022187	0.022839793971434794	0.9998215646025037
evm.TU.HiC_scaffold_49.132	0.04405735244256452	0.9457983384716551	-0.16134808852249916	0.7802860156889184	-0.20540544096506366	0.9974123552751328
evm.TU.HiC_scaffold_6949.21	0.07764842200263156	0.7611930250435384	0.06424792617390614	0.8153775633735701	-0.013400495828725427	0.9998215646025037
evm.TU.HiC_scaffold_86.128	0.46759105710458865	0.03689481268253993	0.3113748131588979	0.1547525795929903	-0.15621624394569072	0.9720234133822463
evm.TU.HiC_scaffold_6949.22	0.15442438014733467	0.4222770201771394	0.09999200716729144	0.6287870086343166	-0.05443237298004321	0.9998215646025037
evm.TU.HiC_scaffold_20.92	-0.4730266913427322	0.34070471985831635	-0.27935004653347933	0.6143665002092242	0.19367664480925287	NA
evm.TU.HiC_scaffold_58.136	0.22352065385537678	0.2207451350947981	0.24833373606278694	0.1442451843184665	0.024813082207410124	0.9998215646025037
evm.TU.HiC_scaffold_62.124	0.10686408463193138	0.3906514290651488	0.21536969490022798	0.03412674225239314	0.1085056102682966	0.9208010333924
evm.TU.HiC_scaffold_60.203	-0.17050722094113643	0.4203576502250101	-0.1156037583580155	0.6069114173540273	0.05490346258312095	0.9998215646025037
