Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
NRF2-mediated Oxidative Stress Response	0.00E+00	2.98240454	4.85E-01	"ABCC1,ABCC2,ABCC4,ACTG1,CAT,CBR1,CCT7,CLPP,CYP2U1,Cyp3a25 (includes others),CYP3A5,DNAJA2,DNAJB9,DNAJC11,DNAJC12,DNAJC13,DNAJC14,DNAJC19,DNAJC7,EIF2AK3,EP300,EPHX1,GCLC,GCLM,GPX2,GSK3B,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,HSP90B1,MAP2K4,MGST3,MRAS,PIK3C2B,PIK3CA,PPIB,RASD2,RBX1,SCARB1,SOD2,STIP1,UBE2E3,VCP"
Natural Killer Cell Signaling	0.00E+00	0.25819889	2.83E-01	"COL11A2,COL2A1,HSPA4,IRAK4,ITGB1,MAP3K10,MAP3K12,MRAS,NFKB1,PAK1,PIK3C2B,PIK3CA,RASD2,SOS1,WAS"
Necroptosis Signaling Pathway	0.00E+00	2.236067977	5.13E-01	"CAMK2D,CAPN2,CASP10,CYLD,FKBP1A,GLUD1,GLUL,PGAM5,PPID,RBL2,SLC25A10,SLC25A3,SLC25A5,TAB1,TIMM44,TIMM9,TLR3,TOMM40,TOMM70,VDAC2"
Netrin Signaling	0.00E+00	-2.529822128	3.23E-01	"CACNA1A,CACNA1B,CACNA1G,CACNA2D1,CACNA2D4,PRKAG1,PRKAR1A,PRKAR2A,RYR1,RYR3"
Neuregulin Signaling	0.00E+00	1.264911064	3.26E-01	"CDKN1B,EGFR,HSP90B1,ITGAV,ITGB1,MRAS,PDPK1,PTEN,RASD2,RNF41,RPS6,RPS6KB1,SOS1,STAT5A"
Neuroinflammation Signaling Pathway	0.00E+00	-2.984810029	4.43E-01	"ACVR1,APP,BACE1,BIRC6,GABBR1,GABBR2,GABRP,GABRR1,GLS,GLUL,GRIA1,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,GSK3B,IDE,IRAK4,MAP2K4,NCF2,NFKB1,NOS2,PIK3C2B,PIK3CA,SLC1A2,SLC6A1,SOD2,TBK1,TGFBR1,TLR3"
Neuropathic Pain Signaling In Dorsal Horn Neurons	0.00E+00	-3.709704134	4.20E-01	"CAMK2D,GRIA1,GRIA3,GRIA4,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,GRM4,GRM6,KCNN2,PIK3C2B,PIK3CA,PLCB1,PLCB4,PLCD3,PLCL2,PRKAG1,PRKAR1A,PRKAR2A"
Neuroprotective Role of THOP1 in Alzheimer's Disease	0.00E+00	2.886751346	5.00E-01	"ACE,APP,ECE2,ENDOU,IDE,NFYA,PLG,PREP,PRKAG1,PRKAR1A,PRKAR2A,PRSS2,PRSS55,THOP1,Tmprss11b,TPSG1,YWHAE"
Neurotrophin/TRK Signaling	0.00E+00	0	2.80E-01	"MAP2K4,MRAS,PDPK1,PIK3C2B,PIK3CA,RASD2,SOS1"
Nicotine Degradation II	0.00E+00	1.133893419	4.38E-01	"Aox2,B3GAT3,CSGALNACT1,CYP2U1,CYP3A5,CYP4B1,LARGE1"
Nicotine Degradation III	0.00E+00	1.133893419	4.38E-01	"Aox2,B3GAT3,CSGALNACT1,CYP2U1,CYP3A5,CYP4B1,LARGE1"
Nitric Oxide Signaling in the Cardiovascular System	0.00E+00	-1.290994449	4.57E-01	"ARG2,ATP2A1,CACNA1A,CACNA1B,CACNA2D1,CACNA2D4,Cacnb1,CALM1 (includes others),GUCY1A1,GUCY2C,GUCY2D,GUCY2F,HSP90B1,KDR,NPR1,PDE2A,PIK3C2B,PIK3CA,PRKAG1,PRKAR1A,PRKAR2A"
Non-Small Cell Lung Cancer Signaling	0.00E+00	-0.377964473	4.29E-01	"E2F2,EGFR,HDAC2,HDAC6,HDAC7,MRAS,PA2G4,PDPK1,PIK3C2B,PIK3CA,RASD2,RASSF1,RBL2,RXRA,SOS1"
Notch Signaling	0.00E+00		2.67E-01	"JAG2,NOTCH1,NUMB,RBPJ"
OX40 Signaling Pathway	0.00E+00		4.00E-01	"MAP2K4,NFKB1"
Oleate Biosynthesis II (Animals)	0.00E+00		5.00E-01	ALDH6A1
Oncostatin M Signaling	0.00E+00		3.64E-01	"MRAS,RASD2,SOS1,STAT5A"
Opioid Signaling Pathway	0.00E+00	-2.333333333	4.37E-01	"ADCY1,ADCY9,AP2A1,AP2M1,ARRB2,BLK,CACNA1A,CACNA1B,CACNA1G,CACNA2D1,CACNA2D4,Cacnb1,CALM1 (includes others),CAMK2D,CDKN1B,EP300,FRK,GNA11,GNB5,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,GRK3,GSK3B,GUCY1A1,MAP2K4,MRAS,NFKB1,NOS1,PDK1,PLCB1,PRKAG1,PRKAR1A,PRKAR2A,RASD2,RGS12,RGS6,RPS6KB1,RYR1,RYR3,SOS1,TCF7L1,TH"
Osteoarthritis Pathway	0.00E+00	1.176696811	4.68E-01	"ALPI,ALPL,CASP10,CASP2,CASQ1,COL2A1,CTNNA2,DDR2,FGFR3,FZD8,GLI2,HIF1A,ITGAV,ITGB1,LRP1,MEF2C,MTF1,NFKB1,NOS2,NOTCH1,OCRL,PRKAB2,PRKAG1,PTCH1,RBPJ,SMAD1,SMAD9,TCF7L1,TGFBR1"
Ovarian Cancer Signaling	0.00E+00	-0.632455532	4.68E-01	"APC,BRCA1,E2F2,EGFR,FSHR,FZD8,GSK3B,HDAC2,HDAC6,HDAC7,LHCGR,MRAS,MSH2,MSH6,PA2G4,PIK3C2B,PIK3CA,PRKAG1,PRKAR1A,PRKAR2A,PTEN,RAD51,RASD2,RBL2,RPS6KB1,TCF7L1,WNT4,WNT5B,WNT9A"
Oxidative Ethanol Degradation III	0.00E+00	2.236067977	4.29E-01	"ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,CYP2U1"
Oxidized GTP and dGTP Detoxification	0.00E+00		5.00E-01	DDX6
Oxytocin In Brain Signaling Pathway	0.00E+00	-0.625543242	4.26E-01	"CACNA1A,CACNA1B,CACNA1G,CACNA2D1,CACNA2D4,CALM1 (includes others),CAMKK1,EGFR,EIF2A,GNA11,GNB5,MEF2C,MRAS,NFKB1,NLRP12,NLRP7,OXTR,PIK3C2B,PIK3CA,PLAAT4,PRDX6,PTPN1,RASD2"
Oxytocin Signaling Pathway	0.00E+00	-1.769303474	4.65E-01	"ABCB8,ABCC9,ARRB2,ATP2B2,CACNA1A,CACNA1B,CACNA2D1,CACNA2D4,Cacnb1,CALM1 (includes others),CAMKK1,CTH,EEF2,EGFR,GNA11,GNB5,GSK3B,GUCY1A1,GUCY2C,GUCY2D,GUCY2F,Gucy2g,KCNA5,MAP2K4,MEF2C,MFN2,MRAS,MYH10,MYH11,MYL1,MYL9,MYO18A,MYO1H,NFKB1,NPR1,OXTR,PIK3C2B,PIK3CA,PLCB1,PLCB4,PRKAB2,PRKAG1,PRKAR1A,PRKAR2A,RASD2,SHC2,SOS1"
P2Y Purigenic Receptor Signaling Pathway	0.00E+00	-1.386750491	3.33E-01	"ADCY1,ADCY9,GNB5,GUCY1A1,MRAS,NFKB1,PIK3C2B,PIK3CA,PLCB1,PLCB4,PLCD3,PLCL2,PRKAG1,PRKAR1A,PRKAR2A,RASD2"
PAK Signaling	0.00E+00	0.577350269	3.33E-01	"DSCAM,ITGAV,ITGB1,MAP2K4,MRAS,MYL1,MYL9,PAK1,PAK1IP1,PDGFRB,PIK3C2B,PIK3CA,RASD2,SOS1"
PCP (Planar Cell Polarity) Pathway	0.00E+00	-0.816496581	3.16E-01	"FZD8,MAP2K4,PRICKLE1,WNT4,WNT5B,WNT9A"
"PD-1, PD-L1 cancer immunotherapy pathway"	0.00E+00	-1.666666667	4.35E-01	"CDKN1B,CSK,CSNK2B,GSK3B,LATS1,PDCD4,PIK3C2B,PIK3CA,PTEN,STAT5A"
PDGF Signaling	0.00E+00	0.333333333	3.23E-01	"CSNK2B,INPP5F,MAP2K4,MRAS,OCRL,PDGFRB,PIK3C2B,PIK3CA,RASD2,SOS1"
PEDF Signaling	0.00E+00	-0.816496581	2.59E-01	"MRAS,NFKB1,PIK3C2B,PIK3CA,RASD2,SOD2,TCF7L1"
PFKFB4 Signaling Pathway	0.00E+00	-1.889822365	3.50E-01	"FBP1,GPI,HK1,MAP2K4,PRKAG1,PRKAR1A,PRKAR2A"
PI3K Signaling in B Lymphocytes	0.00E+00	0.277350098	3.41E-01	"ATF6B,BLK,CALM1 (includes others),CAMK2D,MRAS,NFKB1,PDPK1,PIK3CA,PLCB1,PLCB4,PLCD3,PLCL2,PTEN,RASD2"
PI3K/AKT Signaling	0.00E+00	2.2	5.00E-01	"CDC37,CDKN1B,GSK3B,GYS2,HSP90B1,ILK,INPP5F,ITGAV,ITGB1,MAPK8IP1,MRAS,NFKB1,OCRL,PDPK1,PIK3CA,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PTEN,PTPA,RASD2,RPS6KB1,SOS1,TSC2,YWHAB,YWHAE"
PKCθ Signaling in T Lymphocytes	0.00E+00	-1.666666667	3.33E-01	"CACNA1A,CACNA1B,CACNA1G,CACNA2D1,CACNA2D4,CAMK2D,MAP2K4,MAP3K10,MAP3K12,MRAS,NFKB1,PIK3C2B,PIK3CA,RASD2,SOS1"
PPAR Signaling	0.00E+00	-1.666666667	4.58E-01	"EP300,HSP90B1,MRAS,NFKB1,NR2F1,PDGFRB,RASD2,RXRA,SOS1,STAT5A,TAB1"
PPARα/RXRα Activation	0.00E+00	0.625543242	4.67E-01	"ACADL,ACOX1,ACVR1,ADCY1,ADCY9,ADIPOR1,CAND1,CLOCK,EP300,FASN,GNA11,GOT2,GUCY1A1,HSP90B1,MAP2K4,MED12,MED23,MED24,MEF2C,MRAS,NFKB1,NR2F1,PLCB1,PLCB4,PLCD3,PLCL2,PRKAB2,PRKAG1,PRKAR1A,PRKAR2A,RASD2,RXRA,SOS1,TGFBR1,TGS1"
PTEN Signaling	0.00E+00	-0.426401433	4.55E-01	"CDKN1B,CSNK2B,EGFR,FGFR3,FOXO6,GSK3B,IGF1R,ILK,INPP5F,ITGAV,ITGB1,KDR,MAGI1,MRAS,NFKB1,OCRL,PDGFRB,PDPK1,PIK3CA,PTEN,RASD2,RPS6KB1,SIRT6,SOS1,TGFBR1"
PXR/RXR Activation	0.00E+00	0	5.00E-01	"ABCB1,ABCC2,ALDH3A2,CPT1A,CYP3A5,NR1I2,PRKAG1,PRKAR1A,PRKAR2A,RXRA"
Pancreatic Adenocarcinoma Signaling	0.00E+00	-1.133893419	4.36E-01	"CCNE1,CDKN1B,E2F2,EGFR,HDAC2,HDAC6,HDAC7,MAP2K4,NFKB1,NOTCH1,PA2G4,PIK3C2B,PIK3CA,PLD1,RAD51,RBL2,TGFBR1"
Parkinson's Signaling	0.00E+00		3.33E-01	PRKN
Paxillin Signaling	0.00E+00	1.603567451	3.64E-01	"ACTG1,Actn3,ARF1,CSK,DOCK1,GIT2,ITGAV,ITGB1,MAP2K4,MRAS,PAK1,PIK3C2B,PIK3CA,RASD2,SOS1,TLN1"
Phagosome Formation	0.00E+00	-0.134839972	3.31E-01	"ACTR2,ADGRD1,ADGRL1,AP1G1,AP1S1,ARPC1B,ARPC2,ARPC3,ARPC4,AVPR1A,CALCRL,CCKAR,CLIP1,CRHR2,DOCK1,FSHR,FZD8,GABBR1,GABBR2,GPR84,GRM4,GRM6,ITGAV,ITGB1,LGR5,LHCGR,MAP2K4,MRAS,MYH10,MYH11,MYL1,MYL9,MYO18A,MYO1H,NPY5R,OCRL,OXTR,PAK1,PIK3C2B,PIK3CA,PIP4K2A,PLAAT4,PLD1,PRDX6,RAPGEF1,RASD2,RPS6KB1,RXFP1,RXFP2,SOS1,TLN1,TLR3,TRHR,TTN,WAS"
Phenylalanine Degradation I (Aerobic)	0.00E+00		5.00E-01	QDPR
Phosphatidylglycerol Biosynthesis II (Non-plastidic)	0.00E+00		7.69E-02	PGS1
Phospholipase C Signaling	0.00E+00	-0.242535625	3.33E-01	"ADCY1,ADCY9,ARHGEF1,CALM1 (includes others),Cdc42,EP300,GNB5,GUCY1A1,HDAC2,HDAC6,HDAC7,ITGAV,ITGB1,MEF2C,MRAS,MYL1,MYL9,NFKB1,PLCB1,PLCB4,PLCD3,PLD1,RASD2,RHOBTB2,RHOC,SOS1"
Phospholipases	0.00E+00	-1.632993162	4.71E-01	"PLA2G15,PLAAT4,PLCB1,PLCB4,PLCD3,PLCL2,PLD1,PRDX6"
Polyamine Regulation in Colon Cancer	0.00E+00	1.666666667	4.29E-01	"APC,CSNK2B,GSK3B,MAP2K4,MLST8,ODC1,SMOX,SMS,SRM"
Pregnenolone Biosynthesis	0.00E+00		3.33E-01	"CYP27A1,MICAL3"
Primary Immunodeficiency Signaling	0.00E+00		2.00E-01	ADA
Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	0.00E+00	-1.788854382	4.04E-01	"APOD,ARG2,CAT,Cdc42,IRF8,MAP2K4,MAP3K10,MAP3K12,NCF2,NFKB1,NOS2,PIK3C2B,PIK3CA,PPP1CA,PPP1CC,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PTPA,RHOBTB2,RHOC"
Prolactin Signaling	0.00E+00	1.133893419	3.33E-01	"EP300,KCNMA1,MRAS,PDPK1,PIK3C2B,PIK3CA,RASD2,SOCS7,SOS1,STAT5A"
Proline Degradation	0.00E+00		5.00E-01	ALDH4A1
Prostate Cancer Signaling	0.00E+00		4.75E-01	"CCNE1,CDKN1B,E2F2,GSK3B,HDAC2,HDAC6,HDAC7,HSP90B1,MRAS,NFKB1,PA2G4,PDPK1,PIK3C2B,PIK3CA,PTEN,RASD2,RBL2,SOS1,SRD5A1"
Protein Kinase A Signaling	0.00E+00	-0.294883912	3.99E-01	"ADCY1,ADCY9,ADD1,AKAP1,ANAPC1,APEX1,CALM1 (includes others),CAMK2D,CDC16,CNGA3,CNGB3,EYA2,FLNA,FLNB,GNB5,GSK3B,GUCY1A1,GYS2,KDELR3,MYH10,MYL1,MYL9,NFKB1,PDE10A,PDE12,PDE2A,PDE3A,PDE4A,PDE4D,PDE9A,PLCB1,PLCB4,PLCD3,PLCL2,PPP1CA,PPP1CC,PPP2CA,PRKAG1,PRKAR1A,PRKAR2A,PTCH1,PTEN,PTPN1,PTPN14,PTPN21,PTPN4,Ptprd,PTPRD,PTPRF,PTPRG,PTPRN,PTPRS,PYGB,RYR1,RYR3,TCF7L1,TGFBR1,TH,TTN,YWHAB,YWHAE"
Pulmonary Fibrosis Idiopathic Signaling Pathway	0.00E+00	0	4.24E-01	"ACTG1,ACVR1,ADAM10,COL11A2,COL15A1,COL2A1,COL4A1,EGFR,EP300,EZH2,FGFR3,FOXO6,FZD8,GLI2,GSK3B,ILK,ITGAV,ITGB1,LATS1,MAP2K4,MRAS,MRTFA,NFKB1,NOTCH1,PDGFRB,PIK3C2B,PIK3CA,PLG,POLR2A,PRKN,PTEN,RASD2,RBBP7,RBPJ,RPS6KB1,SNAI1,SOS1,TCF7L1,TGFBR1,WNT4,WNT5B,WNT9A"
Pulmonary Healing Signaling Pathway	0.00E+00	-1.224744871	3.93E-01	"BLK,CHRNA7,EGFR,EP300,FRK,FZD8,HIF1A,KDR,MAP2K4,MRAS,NFKB1,NOTCH1,PRKAB2,PRKAG1,RASD2,RBPJ,SMAD1,SMAD9,SOS1,STAT5A,TCF7L1,WNT4,WNT5B,WNT9A"
Purine Nucleotides Degradation II (Aerobic)	0.00E+00	1	5.00E-01	"ADA,ADA2,ADARB2,IMPDH1,PNP"
Pyridoxal 5'-phosphate Salvage Pathway	0.00E+00	0.333333333	3.21E-01	"CDK1,CDK7,CDK8,MAK,MAP2K4,PAK1,PKN1,PLK1,TTK"
Pyroptosis Signaling Pathway	0.00E+00	-0.333333333	5.00E-01	"DHX9,NEK7,NFKB1,NLRP12,NLRP7,PRKAG1,PRKAR1A,PRKAR2A,TLR3"
RAC Signaling	0.00E+00	1.605910137	3.97E-01	"ACTR2,ANK1,ARPC1B,ARPC2,ARPC3,ARPC4,IQGAP1,ITGAV,ITGB1,MAP2K4,MRAS,NCF2,NCKAP1,NFKB1,PAK1,PARD3,PIK3C2B,PIK3CA,PIP4K2A,PLD1,RASD2,RPS6KB1,TIAM1"
RAN Signaling	0.00E+00	2.236067977	5.00E-01	"CSE1L,KPNA4,KPNB1,RAN,RANBP1"
RANK Signaling in Osteoclasts	0.00E+00	-1.133893419	2.59E-01	"CALM1 (includes others),MAP2K4,MAP3K10,MAP3K12,NFKB1,PIK3C2B,PIK3CA"
RHOA Signaling	0.00E+00	2.064741605	4.52E-01	"ACTG1,ACTR2,ARHGAP1,ARHGEF1,ARPC1B,ARPC2,ARPC3,ARPC4,CIT,EZR,IGF1R,MYL1,MYL9,PIP4K2A,PKN1,PLD1,RAPGEF2,SEPTIN12,TTN"
RHOGDI Signaling	0.00E+00	-2.400396793	4.31E-01	"ACTG1,ACTR2,ARHGAP1,ARHGDIA,ARHGEF1,ARPC1B,ARPC2,ARPC3,ARPC4,Cdc42,CDH11,CDH23,DGKZ,EP300,EZR,GNA11,GNB5,ITGAV,ITGB1,MRAS,MYH10,MYH11,MYL1,MYL9,PAK1,PIP4K2A,RHOBTB2,RHOC"
Reelin Signaling in Neurons	0.00E+00	-1.176696811	4.68E-01	"ACTR2,AFDN,APP,ARHGEF1,ARHGEF10L,ARHGEF25,ARPC1B,ARPC2,ARPC3,ARPC4,BLK,CAMK2D,DNAH3,FRK,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,GSK3B,ITGB1,MAP2K4,MAP3K10,MAPK8IP1,PDK1,PIK3C2B,PIK3CA,RAPGEF1,VLDLR"
Regulation Of The Epithelial Mesenchymal Transition By Growth Factors Pathway	0.00E+00	-1	3.33E-01	"EGFR,ETS1,FGF20,FGFR3,GSK3B,LATS1,MAP2K4,MRAS,NFKB1,PDGFRB,PIK3C2B,PIK3CA,RASD2,SHC2,SNAI1,SOS1,TAB1,TGFBR1"
Regulation of Actin-based Motility by Rho	0.00E+00	3.605551275	4.21E-01	"ACTR2,ARHGDIA,ARPC1B,ARPC2,ARPC3,ARPC4,Cdc42,ITGAV,ITGB1,MYL1,MYL9,PAK1,PIP4K2A,RHOBTB2,RHOC,WAS"
Regulation of Cellular Mechanics by Calpain Protease	0.00E+00	-1.133893419	4.17E-01	"Actn3,CAPN2,CCNA2,CCNE1,CDK1,CDKN1B,CNGA3,CNGB3,EGFR,EZR,ITGAV,ITGB1,MRAS,RASD2,TLN1"
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	0.00E+00	-0.377964473	2.41E-01	"CALM1 (includes others),MAP2K4,MRAS,NFKB1,RASD2,SOS1,TGFBR1"
Regulation of the Epithelial-Mesenchymal Transition Pathway	0.00E+00		3.85E-01	"APC,EGFR,ETS1,FGF20,FGFR3,FZD8,GSK3B,HIF1A,JAG2,MAP2K4,MRAS,NFKB1,NOTCH1,PDGFRB,PIK3C2B,PIK3CA,RASD2,RBPJ,SNAI1,SOS1,TCF7L1,TGFBR1,WNT4,WNT5B,WNT9A"
Relaxin Signaling	0.00E+00	-2.182820625	4.12E-01	"ADCY1,ADCY9,APEX1,CTH,GNA11,GNB5,GUCY1A1,GUCY2C,GUCY2D,GUCY2F,Gucy2g,MRAS,NFKB1,NOS2,NPR1,PDE10A,PDE12,PDE2A,PDE3A,PDE4A,PDE4D,PDE9A,PIK3C2B,PIK3CA,PRKAG1,PRKAR1A,PRKAR2A,RXFP1"
Renal Cell Carcinoma Signaling	0.00E+00	-0.377964473	4.69E-01	"EP300,ETS1,FH,HIF1A,MRAS,PAK1,PIK3C2B,PIK3CA,RAPGEF1,RASD2,RBX1,RPS27A,SLC2A1,SOS1,UBA52"
Renin-Angiotensin Signaling	0.00E+00	-1.154700538	3.33E-01	"ACE,ADCY1,ADCY9,GUCY1A1,MAP2K4,MRAS,NFKB1,PAK1,PIK3C2B,PIK3CA,PRKAG1,PRKAR1A,PRKAR2A,RASD2,SHC2,SOS1"
Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza	0.00E+00		5.00E-01	"NFKB1,TLR3"
Role of IL-17A in Arthritis	0.00E+00		2.78E-01	"MAP2K4,NFKB1,NOS2,PIK3C2B,PIK3CA"
Role of IL-17F in Allergic Inflammatory Airway Diseases	0.00E+00		1.67E-01	NFKB1
Role of JAK family kinases in IL-6-type Cytokine Signaling	0.00E+00		2.86E-01	"MAP2K4,STAT5A"
Role of JAK1 and JAK3 in γc Cytokine Signaling	0.00E+00		2.78E-01	"MRAS,PIK3C2B,PIK3CA,RASD2,STAT5A"
"Role of JAK1, JAK2 and TYK2 in Interferon Signaling"	0.00E+00		5.00E-01	NFKB1
Role of JAK2 in Hormone-like Cytokine Signaling	0.00E+00		4.29E-01	"PTPN1,SOCS7,STAT5A"
Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	0.00E+00		2.35E-01	"MAP2K4,NFKB1,PLAAT4,PRDX6"
Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	0.00E+00	0	3.33E-01	"ATP6V1B1,ATP6V1D,ATP6V1E1,ATP6V1F,ATP6V1G2,ATP6V1H,MAP2K4,MRAS,NFKB1,PLAAT4,PRDX6,RABGEF1,RASD2"
Role of MAPK Signaling in the Pathogenesis of Influenza	0.00E+00		2.86E-01	"MAP2K4,MRAS,PLAAT4,PRDX6,RABGEF1,RASD2"
"Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis"	0.00E+00		3.75E-01	"APC,CALM1 (includes others),CAMK2D,CEBPZ,CSNK1G1,FZD8,GSK3B,IRAK4,LRP1,LRP6,MAP2K4,MRAS,NFKB1,NLK,NOS2,PIK3C2B,PIK3CA,PLCB1,PLCB4,PLCD3,PLCL2,PRSS2,RASD2,SFRP5,TCF7L1,TLR3,WIF1,WNT4,WNT5B,WNT9A"
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	0.00E+00	0	4.15E-01	"APC,FZD8,GATA4,GSK3B,MRAS,PIK3C2B,PIK3CA,RASD2,RIF1,SMAD1,SMAD9,SOS1,SOX2,TCF7L1,WNT4,WNT5B,WNT9A"
Role of NFAT in Cardiac Hypertrophy	0.00E+00	-2.414039396	4.40E-01	"ADCY1,ADCY9,CABIN1,CACNA1A,CACNA1B,CACNA1G,CACNA2D1,CACNA2D4,CALM1 (includes others),CAMK2D,EP300,GATA4,GNB5,GSK3B,GUCY1A1,HDAC2,HDAC6,HDAC7,IGF1R,MAP2K4,MEF2C,MRAS,PIK3C2B,PIK3CA,PLCB1,PLCB4,PLCD3,PLCL2,PRKAG1,PRKAR1A,PRKAR2A,RASD2,SHC2,SLC8A1,SLC8A2,SOS1,TGFBR1"
Role of NFAT in Regulation of the Immune Response	0.00E+00	-0.277350098	3.27E-01	"CABIN1,CALM1 (includes others),CSNK1G1,GATA4,GNA11,GNB5,GSK3B,KPNA4,KPNB1,MEF2C,MRAS,NFKB1,PIK3C2B,PIK3CA,PLCB1,PLCB4,RASD2,SOS1"
"Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis"	0.00E+00		3.57E-01	"ALPL,APC,CALM1 (includes others),CSNK1G1,FZD8,GSK3B,LRP1,LRP6,MAP2K4,NFKB1,PIK3C2B,PIK3CA,SFRP5,SMAD1,SMAD9,TCF7L1,WIF1,WNT4,WNT5B,WNT9A"
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	0.00E+00	0	2.67E-01	"GSK3B,NFKB1,PIK3C2B,PIK3CA"
Role of PKR in Interferon Induction and Antiviral Response	0.00E+00	-2.121320344	3.33E-01	"CYC1,EIF2S1,HSP90B1,HSPA4,MAP2K4,NFKB1,NLRP12,NLRP7,PDGFRB,TARBP2,TLR3"
Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	0.00E+00	-1.632993162	3.00E-01	"EIF2S1,MAP2K4,NFKB1,PIK3C2B,PIK3CA,TLR3"
Role of Tissue Factor in Cancer	0.00E+00		4.09E-01	"ARRB2,BLK,CCN1,EGFR,FRK,GNA11,ITGAV,ITGB1,MRAS,P4HB,PAK1,PIK3C2B,PIK3CA,PLCB1,PTEN,RASD2,RPS6KB1,STAT5A"
Role of WNT/GSK-3β Signaling in the Pathogenesis of Influenza	0.00E+00	0	4.29E-01	"APC,CSNK1G1,FZD8,GSK3B,NCOA2,TCF7L1,WNT4,WNT5B,WNT9A"
Role of p14/p19ARF in Tumor Suppression	0.00E+00		3.33E-01	"PIK3C2B,PIK3CA,SF3A1"
S-adenosyl-L-methionine Biosynthesis	0.00E+00		5.00E-01	MAT2B
SAPK/JNK Signaling	0.00E+00	-0.707106781	2.97E-01	"GNB5,MAP2K4,MAP3K10,MAP3K12,MAPK8IP1,MRAS,PIK3C2B,PIK3CA,RASD2,SOS1,TAB1"
SPINK1 General Cancer Pathway	0.00E+00	-0.447213595	3.53E-01	"EGFR,MRAS,PIK3C2B,PIK3CA,PRSS2,RASD2"
STAT3 Pathway	0.00E+00	-1.732050808	4.19E-01	"EGFR,FGFR3,IGF1R,KDR,MAP2K4,MAP3K10,MAP3K12,MRAS,NDUFA13,PDGFRB,RASD2,SOCS7,TGFBR1"
Salvage Pathways of Pyrimidine Deoxyribonucleotides	0.00E+00		3.33E-01	TK1
Salvage Pathways of Pyrimidine Ribonucleotides	0.00E+00	0.534522484	3.78E-01	"AK1,CDK1,CDK7,CDK8,MAK,MAP2K4,NME1,NME5,NME7,PAK1,PCK1,PKN1,PLK1,TTK"
Semaphorin Neuronal Repulsive Signaling Pathway	0.00E+00	-1.4	4.24E-01	"Acan,CSPG4,FARP2,GSK3B,GUCY1A1,ITGAV,ITGB1,MAP2K4,MYL1,MYL9,PAK1,PDE4A,PDE4D,PIK3C2B,PIK3CA,PLXNA2,PLXNB1,PRKAG1,PRKAR1A,PRKAR2A,SEMA6B,SEMA6C,SEMA6D,SMC3,STK11"
Semaphorin Signaling in Neurons	0.00E+00		4.00E-01	"ARHGAP1,Cdc42,ITGB1,PAK1,PLXNA2,PLXNB1,RHOBTB2,RHOC"
Senescence Pathway	0.00E+00	-1.285714286	5.05E-01	"ACVR1,ANAPC1,CACNA1A,CACNA1B,CACNA2D1,CACNA2D4,Cacnb1,CALM1 (includes others),CAPN2,CAT,CCNB2,CCNB3,CCNE1,CDC16,CDK1,CDKN1B,CHEK1,DHCR24,DLAT,DLD,E2F2,ELF2,EP300,ETS1,ETS2,EZH2,GATA4,ING1,ITSN2,MAP2K4,MRAS,MRE11,NFKB1,PARP1,PDHA1,PDHB,PDHX,PDK1,PIK3C2B,PIK3CA,PPP1CA,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PTEN,PTPA,RASD2,RBL2,RNF2,SMAD1,SMAD9,SOD2,TBK1,TGFBR1"
Serine Biosynthesis	0.00E+00		5.00E-01	PSAT1
Serotonin Receptor Signaling	0.00E+00		5.00E-01	"ADCY1,ADCY9,GUCY1A1,QDPR,SLC18A2,SLC6A4,SMOX,TPH2"
Sertoli Cell-Sertoli Cell Junction Signaling	0.00E+00		4.74E-01	"A2M,ACTG1,Actn3,AFDN,CTNNA2,GSK3B,GUCY1A1,ILK,ITGAV,ITGB1,MAP2K4,MAP3K10,MAP3K12,MRAS,NOS1,NOS2,PRKAG1,PRKAR1A,PRKAR2A,PTEN,RASD2,SORBS1,SPTAN1,SPTBN1,SYMPK,TJAP1,TUBA1A,TUBA1B,TUBA1C,TUBA3C/TUBA3D,TUBA3E,TUBA4A,TUBB2B,TUBB4A,TUBG1,WAS"
