© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.pink
Workspace	My Projects
Project	Spencer - RKC pH
Analysis	MM.pink
Date	Tue Apr 26 16:05:16 PDT 2022
Analysis ID	39446107

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression pvalue
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression other	--
Cutoff for Expression pvalue	0.05
Reference set	User Dataset
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.pink
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	-0E00	-2.1213203435596424	5.15E-01	ALPL,DOT1L,DUSP10,DUSP12,DUSP8,ENTPD6,INPP5F,MDP1,NOCT,NUDT9,PGAM5,PIKFYVE,PPFIA3,PPIP5K1,PPP1CA,PPP1CC,PPP2R1A,PPP4C,PPP4R1,PPTC7,PRUNE1,PTEN,PTPA,PTPN1,PTPN11,PTPN12,PTPN23,PTPRC,PTPRF,PTPRJ,RASA1,RNGTT,SACM1L,SSH3,TPTE2	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	-0E00	-2.1213203435596424	5.15E-01	ALPL,DOT1L,DUSP10,DUSP12,DUSP8,ENTPD6,INPP5F,MDP1,NOCT,NUDT9,PGAM5,PIKFYVE,PPFIA3,PPIP5K1,PPP1CA,PPP1CC,PPP2R1A,PPP4C,PPP4R1,PPTC7,PRUNE1,PTEN,PTPA,PTPN1,PTPN11,PTPN12,PTPN23,PTPRC,PTPRF,PTPRJ,RASA1,RNGTT,SACM1L,SSH3,TPTE2	
D-myo-inositol-5-phosphate Metabolism	-0E00	-2.6666666666666665	5.00E-01	ALPL,DOT1L,DUSP10,DUSP12,DUSP8,ENTPD6,INPP5F,MDP1,NOCT,NUDT9,PGAM5,PIKFYVE,PIP4P1,PLCB1,PLCB3,PLCG1,PPFIA3,PPIP5K1,PPP1CA,PPP1CC,PPP2R1A,PPP4C,PPP4R1,PPTC7,PRUNE1,PTEN,PTPA,PTPN1,PTPN11,PTPN12,PTPN23,PTPRC,PTPRF,PTPRJ,RASA1,RNGTT,SACM1L,SSH3,TPTE2	
Dendritic Cell Maturation	-0E00	-1.8073922282301278	4.69E-01	COL2A1,CREB3L3,DDR2,FSCN2,IRF8,MAP2K4,NFKB1,PIK3C2B,PIK3R3,PLCB1,PLCB3,PLCG1,PLCL2,TAB1,TLR3	
Docosahexaenoic Acid (DHA) Signaling	-0E00		5.00E-01	APP,BCL2L1,GSK3B,PDPK1,PIK3C2B,PIK3R3	
Dopamine Receptor Signaling	-0E00		3.94E-01	ADCY1,ADCY8,GUCY1A1,GUCY1B1,PPP1CA,PPP1CC,PPP2R1A,PRKAG1,PTPA,QDPR,SLC18A2,SLC6A3,SMOX	
Dopamine-DARPP32 Feedback in cAMP Signaling	-0E00	-2.6	4.31E-01	ADCY1,ADCY8,ATP2A1,CACNA1A,CACNA1B,CACNA2D4,Cacnb1,CACNB2,CALM1 (includes others),CHP1,CREB3L3,CREM,GNAS,GRIN1,GRIN2D,GRIN3A,GRINA,GUCY1A1,GUCY1B1,NOS1,PLCB1,PLCB3,PLCG1,PLCL2,PPP1CA,PPP1CC,PPP2R1A,PRKAG1,PRKCE,PRKG1,PTPA	
EGF Signaling	-0E00	-1.6666666666666667	4.09E-01	CSNK2B,EGFR,MAP2K1,MAP2K4,MAP2K7,PIK3C2B,PIK3R3,PLCG1,RASA1	
ERB2-ERBB3 Signaling	-0E00	-1.1547005383792517	5.60E-01	CDKN1B,GSK3B,MAP2K1,MRAS,NRG1,PDPK1,PIK3C2B,PIK3R3,PTEN,RALA,RASD2,SP1,STAT5A,STAT5B	
ERBB Signaling	-0E00	-2.6726124191242437	4.29E-01	CDC42,EGFR,GSK3B,MAP2K1,MAP2K4,MRAS,NRG1,PAK1,PDPK1,PIK3C2B,PIK3R3,PLCG1,PRKCE,RALA,RASD2	
ERBB4 Signaling	-0E00	-2.3333333333333335	3.70E-01	MAP2K1,MRAS,NRG1,PDPK1,PIK3C2B,PIK3R3,PLCG1,PRKCE,RALA,RASD2	
ERK/MAPK Signaling	-0E00	-3.2863353450309964	5.14E-01	BRAF,CREB3L3,ELF2,ETS1,ETS2,ITGA2B,ITGA6,ITGA8,ITGAV,ITGB1,ITGB2,KSR1,MAP2K1,MKNK2,MRAS,PAK1,PIK3C2B,PIK3R3,PLA2G6,PLCG1,PPP1CA,PPP1CC,PPP2R1A,PRKAG1,PRKCE,PTK2,PTPA,PXN,RAC1,RAC2,RALA,RAPGEF1,RAPGEF4,RASD2,RPS6KA5,VRK2,YWHAB	
Eicosanoid Signaling	-0E00		4.67E-01	DPEP1,DPEP3,GGT1,HPGDS,PLA2G6,PRDX6,TBXAS1	
Endocannabinoid Cancer Inhibition Pathway	-0E00	-0.3779644730092272	5.36E-01	ADCY1,ADCY8,CASP10,CASP2,CASP7,CCND2,CCNE1,CDKN1B,CREB3L3,EIF2A,GNAO1,GSK3B,GUCY1A1,GUCY1B1,HIF1A,MAP2K1,MAP2K4,MAP2K7,MLST8,NOS1,NOS2,PIK3C2B,PIK3R3,PRKAG1,PTK2,RPTOR,SMPD1,SMPD2,TCF7L1,TRIB3	
Endocannabinoid Developing Neuron Pathway	-0E00	-0.8944271909999159	4.72E-01	ADCY1,ADCY8,BRAF,CDKN1B,CREB3L3,GNAO1,GNB5,GSK3B,GUCY1A1,GUCY1B1,MAP2K1,MAP2K4,MAP2K7,MAPK15,MLST8,MRAS,PIK3C2B,PIK3R3,PRKAG1,RAC1,RAC2,RALA,RAP1GAP,RASD2,RPTOR	
Endocannabinoid Neuronal Synapse Pathway	-0E00	-2.3533936216582085	4.75E-01	ADCY1,ADCY8,CACNA1A,CACNA1B,CACNA1G,CACNA2D4,CACNB2,CHP1,DAGLA,GNA11,GNAO1,GNB5,GRIA2,GRIA3,GRIN1,GRIN2D,GRIN3A,GRINA,GRM1,GUCY1A1,GUCY1B1,MAPK15,NDUFS2,PLCB1,PLCB3,PLCG1,PLCL2,PRKAG1,RIMS1	
Endometrial Cancer Signaling	-0E00	-1.889822365046136	4.17E-01	AXIN1,GSK3B,MAP2K1,MRAS,PDPK1,PIK3C2B,PIK3R3,PTEN,RALA,RASD2	
Endothelin-1 Signaling	-0E00	-2.0426487199475707	5.00E-01	ADCY1,ADCY8,BRAF,CASP10,CASP2,CASP7,ECE1,ECE2,GNA11,GNA12,GNAO1,GNAS,GUCY1A1,GUCY1B1,GUCY2C,GUCY2F,MAPK15,MRAS,NOS1,NOS2,NPR1,PIK3C2B,PIK3R3,PLA2G6,PLCB1,PLCB3,PLCG1,PLCL2,PLD1,PRDX6,PRKCE,RALA,RASD2,SHC2	
Ephrin A Signaling	-0E00		4.44E-01	ADAM10,CDC42,PAK1,PIK3C2B,PIK3R3,PTK2,PTPN11,RAC1	
Ephrin Receptor Signaling	-0E00	-0.7559289460184544	5.91E-01	ACTR2,ADAM10,ANGPT1,ARPC1B,ARPC3,ARPC4,AXIN1,CDC42,CREB3L3,EPHB1,GNA11,GNA12,GNAO1,GNAS,GNB5,GRIN1,GRIN2D,GRIN3A,GRINA,ITGA2B,ITGA6,ITGA8,ITGAV,ITGB1,ITGB2,MAP2K1,MRAS,PAK1,PTK2,PTPN11,PXN,RAC1,RAC2,RALA,RAPGEF1,RASA1,RASD2,SDCBP,SH2D3C	
Epithelial Adherens Junction Signaling	-0E00	1.7614096918559585	5.49E-01	ACTR2,ACVR2B,AFDN,ARHGAP35,ARHGEF17,ARPC1B,ARPC3,ARPC4,BAIAP2,CDC42,ECT2,EGFR,FARP2,FGFR1,IGF1R,IQGAP1,LATS1,MRAS,MYH10,MYH4,NOTCH1,NOTCH2,PAK1,PPP2R1A,PRKAG1,PTEN,PTPA,RAC1,RACGAP1,RALA,RAPGEF1,RASD2,SNAI1,STK3,TCF7L1,TGFBR1,TIAM1,WASF1,YWHAB	
Erythropoietin Signaling Pathway	-0E00	-2.3570226039551585	5.14E-01	BCL2L1,CCND2,GSK3B,HIF1A,MAP2K1,MRAS,NFKB1,PDPK1,PIK3C2B,PIK3R3,PLCG1,PRKCE,RAC1,RAC2,RALA,RASD2,SHC2,STAT5A,STAT5B	
Estrogen-Dependent Breast Cancer Signaling	-0E00	-2.7136021011998728	5.86E-01	AKR1B10,CREB3L3,EGFR,HSD17B10,HSD17B12,HSD17B4,HSD17B8,IGF1R,MRAS,NFKB1,PIK3C2B,PIK3R3,RALA,RASD2,SP1,STAT5A,STAT5B	
Extrinsic Prothrombin Activation Pathway	-0E00		5.00E-01	F5,SERPINC1	
FAK Signaling	-0E00	-2.27776980709589	5.59E-01	ACTR2,ACVR2B,ADGRA2,ADGRD1,ADGRL3,ADGRL4,ADRA2C,APC,ARHGAP35,ARPC1B,ARPC3,ARPC4,ASAP1,CALCRL,CAPN2,CAPN3,CAPN5,CCKAR,COL2A1,CRHR2,CSK,EGFR,ELF2,ETS1,ETS2,FSHR,FZD5,FZD8,GABBR1,GABBR2,GIT2,GPR139,GPR155,GPR179,GPR180,GPR52,GPR84,GRM1,GRM3,GRM4,GRM6,GSK3B,HTR1A,HTR7,IGF1R,ITGA2B,ITGA6,ITGA8,ITGAV,ITGB1,ITGB2,LHCGR,MAP2K1,MAP2K4,MRAS,NEDD9,NFKB1,NMUR2,NPY5R,OXTR,PAK1,PDGFRB,PDPK1,PIK3C2B,PIK3R3,PLCG1,PTEN,PTK2,PTPN12,PTPRA,PXN,RAC1,RALA,RASA1,RASD2,RB1CC1,RXFP1,RXFP2,SDCBP,SMO,SOCS7,SP1,SPARCL1,TCF7L1,TGFBR1	
FGF Signaling	-0E00	-2.886751345948129	4.00E-01	CREB3L3,FGF20,FGFR1,FGFR3,MAP2K1,MAPKAPK2,PIK3C2B,PIK3R3,PLCG1,PTPN11,RAC1,RPS6KA5	
FLT3 Signaling in Hematopoietic Progenitor Cells	-0E00	-2.1105794120443453	4.80E-01	CREB3L3,MAP2K1,MRAS,PDPK1,PIK3C2B,PIK3R3,PTPN11,RALA,RASD2,RPS6KA5,STAT5A,STAT5B	
FXR/RXR Activation	-0E00		4.80E-01	ABCC2,APOD,BAAT,CYP27A1,FASN,FBP1,MAP2K4,NR5A2,SCARB1,SLC22A7,SLC4A2,SREBF1	
Fc Epsilon RI Signaling	-0E00	-2.0	4.15E-01	INPP5F,LYN,MAP2K1,MAP2K4,MAP2K7,MRAS,PDPK1,PIK3C2B,PIK3R3,PLA2G6,PLCG1,PRKCE,PTPN11,RAC1,RAC2,RALA,RASD2	
FcγRIIB Signaling in B Lymphocytes	-0E00	-1.1338934190276817	5.00E-01	CACNA1A,CACNA1B,CACNA1G,CACNA2D4,CACNB2,LYN,MAP2K4,MRAS,PDPK1,PIK3C2B,PIK3R3,RALA,RASD2	
Ferroptosis Signaling Pathway	-0E00	-2.785430072655778	5.92E-01	ABCA1,ACACA,ARF1,ARF6,BAP1,BRAF,CARS1,CHAC1,CTH,EIF2A,EIF2AK3,FTH1,FTMT,GCLC,GPX4,H2AZ1,HMGCR,MAP2K1,MRAS,NFS1,PRKAG1,RALA,RASD2,SLC11A2,SLC7A11,SP1,SQSTM1,STEAP3,VDAC2	
Folate Polyglutamylation	-0E00		5.00E-01	FPGS,MTHFD1	
G Beta Gamma Signaling	-0E00	-1.6059101370939322	5.25E-01	ADCY1,CACNA1A,CACNA1B,CACNA1G,CACNA2D4,CACNB2,CDC42,EGFR,GNA11,GNA12,GNAO1,GNAS,GNB5,MRAS,PAK1,PDPK1,PLCG1,PRKAG1,PRKCE,RALA,RASD2	
G-Protein Coupled Receptor Signaling	-0E00	-2.4	5.08E-01	ADCY1,ADCY8,ADGRA2,ADGRD1,ADGRL3,ADGRL4,ADRA2C,APEX1,ARRB2,BRAF,CALCRL,CALM1 (includes others),CAMK2D,CCKAR,CDC42,CHP1,CNGA3,CNGB3,CREB3L3,CRHR2,EYA2,FOXO6,FSHR,FZD5,FZD8,GABBR1,GABBR2,GNA11,GNA12,GNAO1,GNAS,GNB5,GPR139,GPR155,GPR179,GPR180,GPR52,GPR84,GRK3,GRM1,GRM3,GRM4,GRM6,GSK3B,GUCY1A1,GUCY1B1,HCN4,HTR1A,HTR7,KCNN2,LATS1,LHCGR,MAP2K1,MAP2K4,MAP2K7,MAP3K10,MAP3K12,MAP3K9,MEF2C,MEGF6,MRAS,MRTFA,MYL1,MYL9,NFKB1,NMUR2,NPY5R,OXTR,PAK1,PDE11A,PDE12,PDE3A,PDE4A,PDE4D,PDE8A,PDE9A,PDPK1,PIK3C2B,PIK3R3,PLCB1,PLCB3,PLCG1,PRKAG1,PRKCE,PTK2,PXN,RAC1,RAC2,RALA,RAP1GAP,RAPGEF1,RAPGEF4,RASA1,RASD2,RGS12,RXFP1,RXFP2,SHC2,SMO,TTN	
GADD45 Signaling	-0E00	-1.386750490563073	5.91E-01	ACVR2B,ATR,CCND2,CCNE1,CDK1,MAP2K4,MAP2K7,NFKB1,NFYA,PCNA,POU2F1,SMAD4,TGFBR1	
GDNF Family Ligand-Receptor Interactions	-0E00	-2.5298221281347035	4.80E-01	CDC42,MAP2K1,MAP2K4,MRAS,PIK3C2B,PIK3R3,PLCG1,RAC1,RALA,RASA1,RASD2,RET	
GM-CSF Signaling	-0E00	-1.7320508075688774	5.00E-01	BCL2L1,CAMK2D,ETS1,LYN,MAP2K1,MRAS,PIK3C2B,PIK3R3,PTPN11,RACK1,RALA,RASD2,STAT5B	
GNRH Signaling	-0E00	-2.6	5.15E-01	ADCY1,ADCY8,CACNA1A,CACNA1B,CACNA1G,CACNA2D4,CACNB2,CALM1 (includes others),CAMK2D,CDC42,CREB3L3,EGFR,GNA11,GNAS,GNB5,GUCY1A1,GUCY1B1,MAP2K1,MAP2K4,MAP2K7,MAP3K10,MAP3K12,MAP3K9,MRAS,NFKB1,PAK1,PLCB1,PLCB3,PRKAG1,PRKCE,PTK2,PXN,RAC1,RALA,RASD2	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	-0E00	0.6324555320336759	4.00E-01	ADCY1,ADCY8,CCKAR,GNA11,GNAS,GUCY1A1,GUCY1B1,PLCB1,PLCB3,PLCG1,PLCL2,PRKAG1	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	-0E00	-2.5	4.62E-01	ADCY1,ADCY8,CACNA1A,CACNA1B,CACNA1G,CACNA2D4,CACNB2,GNA11,GNAS,GUCY1A1,GUCY1B1,PLCB1,PLCB3,PLCG1,PLCL2,PRKAG1,PRKCE,RAPGEF4	
Gap Junction Signaling	-0E00		4.83E-01	ACTC1,ACTG1,ADCY1,ADCY8,CTH,EGFR,GAD1,GNAS,GRIA2,GRIA3,GRIK1,GRIK2,GRIK3,GUCY1A1,GUCY1B1,GUCY2C,GUCY2F,Gucy2g,MAP2K1,MRAS,NPR1,PIK3C2B,PIK3R3,PLCB1,PLCB3,PLCG1,PLCL2,PRKAG1,PRKCE,PRKG1,RALA,RASD2,SP1,TJP1,TUBA1A,TUBA1B,TUBA3C/TUBA3D,TUBA3E,TUBA4A,TUBB2A,TUBB2B,TUBB4A	
Geranylgeranyldiphosphate Biosynthesis	-0E00		5.00E-01	FNTB	
Germ Cell-Sertoli Cell Junction Signaling	-0E00		5.63E-01	A2M,ACTC1,ACTG1,AFDN,AXIN1,CDC42,EPN2,IQGAP1,ITGA6,ITGB1,LAMC3,MAP2K1,MAP2K4,MAP2K7,MAP3K10,MAP3K12,MAP3K9,MRAS,PAK1,PDPK1,PIK3C2B,PIK3R3,PTK2,PXN,RAC1,RAC2,RALA,RASD2,RHOBTB2,RHOT1,TGFBR1,TJP1,TUBA1A,TUBA1B,TUBA3C/TUBA3D,TUBA3E,TUBA4A,TUBB2A,TUBB2B,TUBB4A	
Glioblastoma Multiforme Signaling	-0E00	-1.5689290811054724	5.83E-01	APC,AXIN1,CCND2,CCNE1,CDC42,CDKN1B,E2F2,EGFR,FZD5,FZD8,GSK3B,IGF1R,MAP2K1,MRAS,PDGFRB,PIK3C2B,PIK3R3,PLCB1,PLCB3,PLCG1,PLCL2,PTEN,RAC1,RAC2,RALA,RASD2,RHOBTB2,RHOT1,SHC2,SMO,TSC2,WNT11,WNT4,WNT5B,WNT9A	
Glioma Invasiveness Signaling	-0E00	-0.3333333333333333	5.38E-01	CDC42,HMMR,ITGAV,MRAS,PIK3C2B,PIK3R3,PLG,PTK2,RAC1,RAC2,RALA,RASD2,RHOBTB2,RHOT1	
Glioma Signaling	-0E00	-2.138089935299395	5.45E-01	CALM1 (includes others),CAMK2D,CCND2,E2F2,EGFR,HDAC2,HDAC6,HDAC7,IDH1,IDH3B,IDH3G,IGF1R,IGF2R,MAP2K1,MRAS,PA2G4,PDGFRB,PIK3C2B,PIK3R3,PLCG1,PRKCE,PTEN,RALA,RASD2	
Glycerol Degradation I	-0E00		3.33E-01	GPD2	
Granulocyte Adhesion and Diapedesis	-0E00		3.64E-01	EZR,ITGB1,ITGB2,RDX	
Growth Hormone Signaling	-0E00	-1.1547005383792517	4.81E-01	A2M,IGF1R,IGFALS,PDPK1,PIK3C2B,PIK3R3,PLCG1,PRKCE,RPS6KA5,RPS6KB2,SOCS7,STAT5A,STAT5B	
Guanosine Nucleotides Degradation III	-0E00		3.33E-01	NT5C2,NT5E	
Gustation Pathway	-0E00	-1.8	5.19E-01	ABCC9,ADCY1,ADCY8,CACNA1A,CACNA1B,CACNA1G,CACNA2D4,CACNB2,GABRR1,GABRR2,GUCY1A1,GUCY1B1,HTR1A,KCNN2,LIPA,LIPH,LIPJ,ORAI2,PDE3A,PNLIP,PNLIPRP1,PRKAG1,SCN2A,SCN5A,SCN8A,SLC5A1,STIM1	
Gα12/13 Signaling	-0E00	-1.6059101370939322	5.56E-01	ARHGEF1,CDC42,CDH11,CDH23,GNA12,MAP2K1,MAP2K4,MAP2K7,MEF2C,MRAS,MYL1,MYL9,NFKB1,PIK3C2B,PIK3R3,PTK2,PXN,RALA,RASA1,RASD2	
Gαi Signaling	-0E00	-0.7745966692414834	5.23E-01	ADCY1,ADCY8,ADRA2C,GABBR1,GABBR2,GNA11,GNA12,GNAO1,GNAS,GNB5,GRM3,GRM4,GRM6,GUCY1A1,GUCY1B1,HTR1A,MRAS,PRKAG1,RALA,RAP1GAP,RASD2,RGS12,SHC2	
Gαq Signaling	-0E00	-3.1304951684997055	5.29E-01	ARHGEF25,CALM1 (includes others),CDC42,CHP1,CSK,GNA11,GNA12,GNAO1,GNAS,GNB5,GRM1,GSK3B,GYS2,MAP2K1,MRAS,NFKB1,PIK3C2B,PIK3R3,PLCB1,PLCB3,PLCG1,PLD1,PRKCE,RAC1,RAC2,RHOBTB2,RHOT1	
Gαs Signaling	-0E00	-2.6726124191242437	5.12E-01	ADCY1,ADCY8,ADD1,BRAF,CNGA3,CNGB3,CREB3L3,FSHR,GNA11,GNA12,GNAO1,GNAS,GNB5,GUCY1A1,GUCY1B1,HTR7,LHCGR,MAP2K1,MRAS,PRKAG1,RAPGEF2,RAPGEF4	
HGF Signaling	-0E00	-2.6832815729997477	5.58E-01	CDC42,ELF2,ETS1,ETS2,ITGA2B,ITGA6,ITGA8,ITGAV,ITGB1,ITGB2,MAP2K1,MAP2K4,MAP2K7,MAP3K10,MAP3K12,MAP3K9,MRAS,PAK1,PIK3C2B,PIK3R3,PLCG1,PRKCE,PTK2,PTPN11,PXN,RAC1,RALA,RAPGEF1,RASD2	
HIF1α Signaling	-0E00	-2.743977362280141	5.61E-01	APEX1,BRAF,CAMK2D,CHP1,COPS5,EP300,GPI,HIF1A,HK1,HSPA1L,HSPA5,HSPA8,HSPA9,MAP2K1,MAP2K4,MAP2K7,MKNK2,MRAS,NAA10,NCF2,NOS2,PIK3C2B,PIK3R3,PLCG1,PRKCE,RAC1,RAC2,RACK1,RALA,RAN,RASD2,RBX1,RPS6,RPS6KB2,SLC2A1,SLC2A3,SLC2A8	
HIPPO signaling	-0E00	-0.5773502691896258	5.41E-01	CRB1,DLG1,DLG5,FAT4,LATS1,MOB1A,PARD3,PATJ,PPP1CA,PPP1CC,PPP2R1A,PTPA,RASSF1,SCRIB,SKP1,SMAD1,SMAD4,STK3,TEAD3,YWHAB	
HMGB1 Signaling	-0E00	-2.6726124191242437	4.86E-01	CDC42,KAT6B,MAP2K1,MAP2K4,MAP2K7,MRAS,NFKB1,PIK3C2B,PIK3R3,RAC1,RAC2,RALA,RASD2,RBBP7,RHOBTB2,RHOT1,SP1	
HOTAIR Regulatory Pathway	-0E00	-0.6882472016116852	4.75E-01	AGO1,AGO3,EED,EP300,HDAC2,HSF1,MRTFA,NFKB1,PIK3C2B,PIK3R3,PTEN,RBBP7,RBM38,TCF7L1,WIF1,WNT11,WNT4,WNT5B,WNT9A	
Heme Biosynthesis II	-0E00	2.0	5.71E-01	ALAD,CPOX,FECH,UROD	
Hepatic Cholestasis	-0E00		4.32E-01	ABCB1,ABCC1,ABCC2,ADCY1,ADCY8,CYP27A1,CYP3A5,GUCY1A1,GUCY1B1,IRAK4,MAP2K4,NFKB1,NR5A2,PRKAG1,PRKCE,SLC22A6,SLC22A7,SLC4A2,SREBF1	
Hepatic Fibrosis Signaling Pathway	-0E00	-1.8708286933869707	5.65E-01	ACVR2B,APC,AXIN1,BRAF,CACNA1A,CACNA1B,CACNA2D4,Cacnb1,CACNB2,CALM1 (includes others),CDC42,CDKN1B,COL2A1,CREB3L3,DVL3,FGFR1,FTH1,FZD5,FZD8,GLI2,GSK3B,HIF1A,IRAK4,ITGA2B,ITGA6,ITGA8,ITGAV,ITGB1,ITGB2,LRP1,LRP6,MAP2K1,MAP2K4,MAP2K7,MRAS,MYL1,MYL9,NCF2,NFKB1,PDGFRB,PDK1,PIK3C2B,PIK3R3,PLCG1,PRKAG1,PRKCE,PTCH1,PTEN,PTK2,RAC1,RAC2,RALA,RASD2,RHOBTB2,RHOT1,RPS6KB2,SDHA,SDHB,SMAD4,SMO,SNAI1,SOD2,SP1,TCF7L1,TGFBR1,TTN,WNT11,WNT4,WNT5B,WNT9A	
Hypoxia Signaling in the Cardiovascular System	-0E00	-0.4472135954999579	5.62E-01	BIRC6,COPS5,CREB3L3,EP300,HIF1A,P4HB,PTEN,UBE2A,UBE2E3,UBE2G2,UBE2H,UBE2J1,UBE2M,UBE2O,UBE2Q2,UBE2R2,UBE2V1,UBE2W	
ICOS-ICOSL Signaling in T Helper Cells	-0E00	-0.30151134457776363	4.80E-01	CALM1 (includes others),CAMK2D,CHP1,CSK,NFKB1,PDPK1,PIK3C2B,PIK3R3,PLCG1,PTEN,PTPRC,RAC1	
IGF-1 Signaling	-0E00	-0.7745966692414834	4.86E-01	CCN1,CSNK2B,IGF1R,MAP2K1,MRAS,PDPK1,PIK3C2B,PIK3R3,PRKAG1,PTK2,PTPN11,PXN,RALA,RASA1,RASD2,RPS6KB2,SOCS7,YWHAB	
IL-1 Signaling	-0E00	-0.3333333333333333	4.59E-01	ADCY1,ADCY8,GNA11,GNA12,GNAO1,GNAS,GNB5,GUCY1A1,GUCY1B1,IRAK4,MAP2K4,MAP2K7,MRAS,NFKB1,PRKAG1,TAB1,TOLLIP	
IL-10 Signaling	-0E00		5.00E-01	ARG2,BLVRB,MAP2K4,NFKB1,SP1,TAB1	
IL-12 Signaling and Production in Macrophages	-0E00		3.79E-01	APOD,EP300,IRF8,MAP2K1,MAP2K4,NFKB1,NOS2,PIK3C2B,PIK3R3,PRKCE,RAB7A	
IL-13 Signaling Pathway	-0E00	0.0	4.00E-01	BCL2L1,BLK,CLCA1,FRK,LYN,PIK3C2B,PIK3R3,SPDEF	
IL-15 Signaling	-0E00	-2.138089935299395	5.60E-01	BCL2L1,GZMB,MAP2K1,MLST8,MRAS,NFKB1,PIK3C2B,PIK3R3,RALA,RASD2,RPS6KB2,RPTOR,STAT5A,STAT5B	
IL-17 Signaling	-0E00	-2.7136021011998728	3.93E-01	Chil3/Chil4,GSK3B,MAP2K4,MRAS,NFKB1,NOS2,PIK3C2B,PIK3R3,RALA,RASD2,SRSF1	
IL-17A Signaling in Airway Cells	-0E00	-1.6329931618554523	4.12E-01	GSK3B,MAP2K1,MAP2K4,NFKB1,PIK3C2B,PIK3R3,PTEN	
IL-17A Signaling in Fibroblasts	-0E00		3.33E-01	GSK3B,NFKB1	
IL-17A Signaling in Gastric Cells	-0E00		5.00E-01	EGFR,MAP2K4,NFKB1	
IL-2 Signaling	-0E00	-2.1213203435596424	5.00E-01	CSNK2B,MAP2K1,MRAS,PIK3C2B,PIK3R3,PTPN11,RALA,RASD2,STAT5A,STAT5B	
IL-22 Signaling	-0E00		5.00E-01	MAP2K4,STAT5A,STAT5B	
IL-23 Signaling Pathway	-0E00	-2.23606797749979	4.17E-01	HIF1A,NFKB1,PIK3C2B,PIK3R3,RORA	
IL-3 Signaling	-0E00	-2.3094010767585034	4.48E-01	CHP1,MAP2K1,MRAS,PAK1,PIK3C2B,PIK3R3,PRKCE,RAC1,RALA,RAPGEF1,RASD2,STAT5A,STAT5B	
IL-4 Signaling	-0E00		3.18E-01	INPP5F,MRAS,PIK3C2B,PIK3R3,RALA,RASD2,RPS6KB2	
IL-6 Signaling	-0E00	-2.138089935299395	4.55E-01	A2M,ABCB1,CSNK2B,MAP2K1,MAP2K4,MAP2K7,MAPKAPK2,MRAS,NFKB1,PIK3C2B,PIK3R3,PTPN11,RALA,RASD2,TAB1	
IL-7 Signaling Pathway	-0E00	0.5773502691896258	5.60E-01	BCL6,CDKN1B,EBF1,FOXO6,GSK3B,LYN,PAX5,PDPK1,PIK3C2B,PIK3R3,PTK2,SLC2A1,STAT5A,STAT5B	
IL-8 Signaling	-0E00	-1.3471506281091268	5.40E-01	ANGPT1,ANGPT2,ARRB2,BCL2L1,BRAF,CCND2,CDC42,EGFR,GNA11,GNA12,GNAO1,GNAS,GNB5,IQGAP1,IRAK4,ITGAV,ITGB2,MAP2K1,MAP2K4,MRAS,MYL9,NCF2,NFKB1,PIK3C2B,PIK3R3,PLD1,PRKCE,PTK2,RAC1,RAC2,RALA,RASD2,RHOBTB2,RHOT1	
IL-9 Signaling	-0E00	-1.3416407864998738	5.00E-01	NFKB1,PIK3C2B,PIK3R3,STAT5A,STAT5B	
Induction of Apoptosis by HIV1	-0E00	-0.3779644730092272	5.71E-01	BCL2L1,CYC1,MAP2K4,MAP2K7,NFKB1,SLC25A10,SLC25A3,SLC25A5	
Inflammasome pathway	-0E00		4.00E-01	NEK7,NFKB1	
