© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.cyan
Workspace	My Projects
Project	Spencer - RKC pH
Analysis	MM.cyan
Date	Tue Apr 26 16:05:16 PDT 2022
Analysis ID	39446109

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression pvalue
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression other	--
Cutoff for Expression pvalue	0.05
Reference set	User Dataset
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.cyan
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
GM-CSF Signaling	-0E00	0.7071067811865475	3.85E-01	CAMK2D,ETS1,MAP2K1,MRAS,PPP3CA,RACK1,RAP1A,RASD2,SOS1,STAT5B	
GNRH Signaling	-0E00	-1.4142135623730951	3.82E-01	ADCY1,ADCY8,CACNA1A,CACNA1B,CACNA1D,CACNA1G,CACNA2D4,CALM1 (includes others),CAMK2D,EGFR,GNA11,GUCY1A1,MAP2K1,MAP2K6,MAP3K15,MRAS,PAK1,PLCB1,PLCB3,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE,RAP1A,RASD2,SOS1	
GP6 Signaling Pathway	-0E00	1.414213562373095	2.14E-01	ADAM10,CALM1 (includes others),COL11A2,GSK3B,LAMA1,LAMA4,PLCG1,PRKCE,TLN1	
Germ Cell-Sertoli Cell Junction Signaling	-0E00		3.24E-01	ACTC1,ACTG1,AFDN,Cdc42,CTNNA2,JUP,MAP2K1,MAP2K6,MAP3K15,MRAS,PAK1,RAP1A,RASD2,RHOC,TGFBR1,TUBA1A,TUBA1B,TUBA3C/TUBA3D,TUBA3E,TUBA4A,TUBB2B,TUBB4A,TUBG1	
Glioblastoma Multiforme Signaling	-0E00	-1.0	3.33E-01	Cdc42,EGFR,FZD4,GSK3B,MAP2K1,MRAS,NF1,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,PTEN,RAP1A,RASD2,RHOC,SOS1,TSC2,WNT4,WNT5B	
Glioma Invasiveness Signaling	-0E00	1.0	2.31E-01	Cdc42,ITGAV,MRAS,RAP1A,RASD2,RHOC	
Glioma Signaling	-0E00	0.0	3.64E-01	CALM1 (includes others),CAMK2D,EGFR,HDAC2,HDAC7,IDH1,IDH3B,IDH3G,MAP2K1,MRAS,PLCG1,PRKCE,PTEN,RAP1A,RASD2,SOS1	
Glutathione Biosynthesis	-0E00		3.33E-01	GSS	
Glycoaminoglycan-protein Linkage Region Biosynthesis	-0E00		2.50E-01	XYLT1	
Glycogen Degradation II	-0E00		2.86E-01	PGM1,PYGB	
Glycogen Degradation III	-0E00		3.33E-01	GAA,PGM1,PYGB	
Growth Hormone Signaling	-0E00	-0.8164965809277261	2.22E-01	IGFALS,PLCG1,PRKCE,RPS6KC1,SRF,STAT5B	
Guanosine Nucleotides Degradation III	-0E00		3.33E-01	NT5C3B,PNP	
Gustation Pathway	-0E00	-2.3570226039551585	3.65E-01	ADCY1,ADCY8,CACNA1A,CACNA1B,CACNA1D,CACNA1G,CACNA2D4,GABRA6,GABRR2,GUCY1A1,HTR1A,LIPH,ORAI2,PRKAR1A,PRKAR2A,PRKAR2B,SCN5A,SCN8A,SLC5A1	
Gα12/13 Signaling	-0E00	1.6329931618554523	1.94E-01	CDH11,MAP2K1,MRAS,MYL1,MYL9,RAP1A,RASD2	
Gαq Signaling	-0E00	0.2581988897471611	3.14E-01	ARHGEF25,CALM1 (includes others),Cdc42,GNA11,GRM1,GSK3B,MAP2K1,MRAS,PLCB1,PLCB3,PLCG1,PLD2,PPP3CA,PRKCE,RGS7,RHOC	
Gαs Signaling	-0E00	-1.2649110640673518	3.26E-01	ADCY1,ADCY8,CNGA3,CNGB3,FSHR,GNA11,GUCY1A1,LHCGR,MAP2K1,MRAS,PRKAR1A,PRKAR2A,PRKAR2B,RAP1A	
HER-2 Signaling in Breast Cancer	-0E00	0.4472135954999579	3.64E-01	BLK,COPS6,COX10,COX15,EGFR,ETS1,GSK3B,KPNB1,MAP2K1,MLST8,MRAS,NUP155,NUP160,NUP188,NUP37,NUP43,NUP85,NUP93,PARD6G,PLCG1,PRKCE,PTEN,RAP1A,RASD2,RPS6,SEC13,SOS1,TSC2	
HGF Signaling	-0E00	-0.7071067811865475	2.31E-01	ETS1,ITGA8,ITGAV,MAP2K1,MAP3K15,MRAS,PAK1,PLCG1,PRKCE,RAP1A,RASD2,SOS1	
HIF1α Signaling	-0E00	0.0	2.88E-01	APEX1,CAMK2D,COPS5,EGLN1,LDHB,MAP2K1,MAP2K6,MRAS,NAA10,NOS2,PLCG1,PPP3CA,PRKCE,RACK1,RAN,RAP1A,RASD2,RBX1,RPS6	
HIPPO signaling	-0E00	0.0	2.97E-01	CSNK1D,DLG5,PATJ,PPP1CC,PPP1R7,PPP2R2A,PPP2R3A,RASSF1,SKP1,TEAD3,YWHAB	
HMGB1 Signaling	-0E00	1.414213562373095	2.86E-01	Cdc42,HAT1,KAT2A,MAP2K1,MAP2K6,MRAS,RAP1A,RASD2,RBBP7,RHOC	
HOTAIR Regulatory Pathway	-0E00	0.3333333333333333	2.25E-01	AGO1,HDAC2,PTEN,RBBP7,RHOC,SNUPN,SRF,WNT4,WNT5B	
Heme Biosynthesis from Uroporphyrinogen-III I	-0E00		3.33E-01	FECH	
Hepatic Cholestasis	-0E00		2.95E-01	ABCC2,ADCY1,ADCY8,GUCY1A1,IRAK4,NR1I2,NR5A2,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE,RXRA,SLC4A2	
Hepatic Fibrosis / Hepatic Stellate Cell Activation	-0E00		3.89E-01	COL11A2,EGFR,FGFR1,LAMA1,MYH10,MYH11,MYH4,MYH6,MYH7,MYL1,MYL9,MYO18A,MYO1H,TGFBR1	
Hepatic Fibrosis Signaling Pathway	-0E00	0.7302967433402214	3.06E-01	CACNA1A,CACNA1B,CACNA1D,CACNA2D4,CALM1 (includes others),Cdc42,COL11A2,CSNK1D,FGFR1,FZD4,GSK3B,IRAK4,ITGA8,ITGAV,LRP5,LRP6,MAP2K1,MAP2K6,MRAS,MYL1,MYL9,PLCG1,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE,PTCH1,PTEN,RAP1A,RASD2,RHOC,SDHA,SDHB,SOD2,SOS1,TGFBR1,WNT4,WNT5B	
Histidine Degradation III	-0E00		2.00E-01	FTCD	
Histidine Degradation VI	-0E00		1.43E-01	Cyp2b13/Cyp2b9	
Human Embryonic Stem Cell Pluripotency	-0E00		2.33E-01	FGFR1,FGFRL1,FZD4,GNA11,GSK3B,MRAS,SOX2,TGFBR1,WNT4,WNT5B	
ICOS-ICOSL Signaling in T Helper Cells	-0E00	0.0	2.40E-01	CALM1 (includes others),CAMK2D,PLCG1,PPP3CA,PTEN,ZAP70	
ID1 Signaling Pathway	-0E00	-0.42640143271122083	3.14E-01	BLK,CHRNA7,CHRNA9,CHRNB2,CUL3,EGFR,ETS1,FGFR1,FGFRL1,GSK3B,GSPT1,KIF11,MRAS,PLXNB1,PTEN,RAP1A,RAP1GAP,RASD2,RHOC,TGFBR1,TYMS,WDR48	
IGF-1 Signaling	-0E00	-0.3333333333333333	3.24E-01	CCN1,CSNK2B,MAP2K1,MRAS,PRKAR1A,PRKAR2A,PRKAR2B,RAP1A,RASD2,SOS1,SRF,YWHAB	
IL-1 Signaling	-0E00	1.414213562373095	3.24E-01	ADCY1,ADCY8,ECSIT,GNA11,GUCY1A1,IRAK4,MAP2K6,MRAS,PRKAR1A,PRKAR2A,PRKAR2B,TAB1	
IL-10 Signaling	-0E00		3.33E-01	ARG2,BLVRB,MAP2K6,TAB1	
IL-12 Signaling and Production in Macrophages	-0E00		2.07E-01	IRF8,MAP2K1,NOS2,PCYOX1,PRKCE,RXRA	
IL-13 Signaling Pathway	-0E00		1.50E-01	ANO1,BLK,SPDEF	
IL-15 Production	-0E00	-2.32379000772445	3.75E-01	BLK,CLK2,DDR2,DSTYK,EGFR,EPHB1,FGFR1,MAP2K1,MAP2K6,RET,ROS1,RYK,TIE1,TXK,ZAP70	
IL-15 Signaling	-0E00	0.8164965809277261	2.40E-01	MAP2K1,MLST8,MRAS,RAP1A,RASD2,STAT5B	
IL-17 Signaling	-0E00	-0.3779644730092272	2.50E-01	Chil3/Chil4,GSK3B,MAP2K6,MRAS,NOS2,RAP1A,RASD2	
IL-17A Signaling in Airway Cells	-0E00		1.76E-01	GSK3B,MAP2K1,PTEN	
IL-17A Signaling in Fibroblasts	-0E00		1.67E-01	GSK3B	
IL-17A Signaling in Gastric Cells	-0E00		1.67E-01	EGFR	
IL-2 Signaling	-0E00	0.4472135954999579	3.50E-01	CSNK2B,MAP2K1,MRAS,RAP1A,RASD2,SOS1,STAT5B	
IL-22 Signaling	-0E00		1.67E-01	STAT5B	
IL-23 Signaling Pathway	-0E00		8.33E-02	RORA	
IL-3 Signaling	-0E00	0.7071067811865475	3.10E-01	MAP2K1,MRAS,PAK1,PPP3CA,PRKCE,RAP1A,RASD2,SOS1,STAT5B	
IL-4 Signaling	-0E00		2.73E-01	INPP5F,MRAS,OCRL,RAP1A,RASD2,SOS1	
IL-6 Signaling	-0E00	0.0	2.73E-01	CSNK2B,MAP2K1,MAP2K6,MRAS,RAP1A,RASD2,SOS1,SRF,TAB1	
IL-7 Signaling Pathway	-0E00	0.0	2.00E-01	EBF1,FOXO6,GSK3B,SOS1,STAT5B	
IL-8 Signaling	-0E00	1.1547005383792517	2.38E-01	ANGPT1,ARRB2,Cdc42,EGFR,GNA11,IRAK4,ITGAV,MAP2K1,MRAS,MYL9,PLD2,PRKCE,RAP1A,RASD2,RHOC	
IL-9 Signaling	-0E00		1.00E-01	STAT5B	
ILK Signaling	-0E00	2.5	3.18E-01	ACTC1,ACTG1,Cdc42,FLNA,FLNC,GSK3B,MAP2K6,MYH10,MYH11,MYH4,MYH6,MYH7,MYL1,MYL9,MYO18A,MYO1H,NOS2,PPP2R2A,PPP2R3A,PTEN,RHOC	
Induction of Apoptosis by HIV1	-0E00	0.0	3.57E-01	CYC1,DAXX,SLC25A10,SLC25A3,SLC25A5	
Inhibition of Angiogenesis by TSP1	-0E00		2.22E-01	GUCY1A1,TGFBR1	
Inhibition of Matrix Metalloproteases	-0E00		1.43E-01	ADAM10	
Insulin Receptor Signaling	-0E00	1.697749375254331	3.33E-01	ACLY,EIF2B1,EIF2B2,GSK3B,INPP5F,MAP2K1,MRAS,OCRL,PPP1CC,PPP1R7,PRKAR1A,PRKAR2A,PRKAR2B,PTEN,RAP1A,RASD2,SOS1,TSC2	
Integrin Signaling	-0E00	1.091089451179962	3.17E-01	ACTC1,ACTG1,ARPC1B,ARPC3,ARPC4,ASAP1,CAPN2,CAPN7,Cdc42,GSK3B,ITGA8,ITGAV,MAP2K1,MPRIP,MRAS,MYL9,PAK1,PLCG1,PTEN,RAP1A,RASD2,RHOC,SOS1,TLN1,TSPAN1,TSPAN5	
JAK/STAT Signaling	-0E00	0.4472135954999579	2.40E-01	MAP2K1,MRAS,RAP1A,RASD2,SOS1,STAT5B	
L-carnitine Biosynthesis	-0E00		3.33E-01	BBOX1	
LPS-stimulated MAPK Signaling	-0E00	0.3779644730092272	2.50E-01	MAP2K1,MAP2K6,MRAS,PAK1,PRKCE,RAP1A,RASD2,SRF	
LPS/IL-1 Mediated Inhibition of RXR Function	-0E00	1.1338934190276817	3.42E-01	ABCC2,ALAS1,ALDH2,ALDH3A2,ALDH4A1,ALDH6A1,CAT,CHST10,CHST11,CHST13,CHST4,CPT1A,Cyp2b13/Cyp2b9,ECSIT,GSTK1,GSTM4,GSTM5,GSTO1,HS2ST1,MGST3,NDST1,NR1I2,NR5A2,RXRA,SULT1B1,SULT1E1,SULT2B1	
LXR/RXR Activation	-0E00	1.3416407864998738	3.00E-01	ARG2,ECHS1,NOS2,PCYOX1,RXRA,TLR3	
Leptin Signaling in Obesity	-0E00		3.53E-01	ADCY1,ADCY8,GUCY1A1,MAP2K1,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,PRKAR1A,PRKAR2A,PRKAR2B	
Leukocyte Extravasation Signaling	-0E00	0.6324555320336759	1.96E-01	ACTC1,ACTG1,AFDN,ARHGAP35,CTNNA2,PLCG1,PRKCE,RAP1A,RAP1GAP,TXK	
Lymphotoxin β Receptor Signaling	-0E00		6.25E-02	CYC1	
MIF Regulation of Innate Immunity	-0E00		2.22E-01	NOS2,PLA2G3	
MIF-mediated Glucocorticoid Regulation	-0E00		1.67E-01	PLA2G3	
MSP-RON Signaling In Cancer Cells Pathway	-0E00	-0.5773502691896258	3.25E-01	EGFR,ETS1,F11,FLNA,GSK3B,HGFAC,KLKB1,MAP2K1,MRAS,RAP1A,RASD2,SOS1,YWHAB	
MSP-RON Signaling In Macrophages Pathway	-0E00	-0.8164965809277261	2.92E-01	F11,KLKB1,MRAS,NOS2,RAP1A,RASD2,SOS1	
MSP-RON Signaling Pathway	-0E00		3.33E-01	ACTC1,ACTG1,F11,KLKB1,NOS2	
MYC Mediated Apoptosis Signaling	-0E00		2.50E-01	PRKAR1A,PRKAR2A,PRKAR2B	
Macropinocytosis Signaling	-0E00	-0.4472135954999579	2.07E-01	MRAS,PAK1,PLCG1,PRKCE,RAP1A,RASD2	
Maturity Onset Diabetes of Young (MODY) Signaling	-0E00		3.89E-01	BLK,CACNA1A,CACNA1B,CACNA1D,CACNA2D4,GAPDH,OGDH	
Mechanisms of Viral Exit from Host Cells	-0E00		2.50E-01	ACTC1,ACTG1,LMNB2,PRKCE	
Melanocyte Development and Pigmentation Signaling	-0E00	-1.507556722888818	3.33E-01	ADCY1,ADCY8,GUCY1A1,MAP2K1,MRAS,PAX3,PLCG1,PRKAR1A,PRKAR2A,PRKAR2B,RAP1A,RASD2,RPS6KC1,SOS1	
Melanoma Signaling	-0E00		2.78E-01	MAP2K1,MRAS,PTEN,RAP1A,RASD2	
Melatonin Degradation I	-0E00		5.56E-02	SULT1B1	
Methylglyoxal Degradation III	-0E00		3.33E-01	AKR1B1,PTGR1	
Mitochondrial L-carnitine Shuttle Pathway	-0E00		1.25E-01	CPT1A	
Molecular Mechanisms of Cancer	-0E00		2.86E-01	ADCY1,ADCY8,CAMK2D,Cdc42,CDK1,CDK10,CDK17,CDK19,CDK8,CHEK1,CTNNA2,DAXX,FANCD2,FZD4,GNA11,GSK3B,GUCY1A1,HAT1,HDAC2,HDAC7,ITGA8,ITGAV,LRP5,LRP6,MAP2K1,MAP2K6,MRAS,NF1,NLK,PAK1,PLCB1,PLCB3,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE,PTCH1,RAP1A,RASD2,RASGRF1,RHOC,SOS1,TAB1,TGFBR1,WNT4,WNT5B	
Mouse Embryonic Stem Cell Pluripotency	-0E00	0.0	2.57E-01	FZD4,GSK3B,MAP2K1,MRAS,RAP1A,RASD2,SOS1,SOX2,TAB1	
NAD Phosphorylation and Dephosphorylation	-0E00		3.33E-01	NNT	
NAD Salvage Pathway II	-0E00		1.67E-01	NT5C3B	
NAD Signaling Pathway	-0E00	1.5	3.24E-01	ETFA,GSK3B,LDHB,NADSYN1,PARP1,PARP3,POLR2B,POLR2C,POLR2E,POLR2I,POLR2J,POLR2L,PRKAB2,SIRT1,SIRT5,SIRT6,SLC29A3,SLC36A4,SLC5A8,SLC7A5,SOD2,TNKS	
NF-κB Activation by Viruses	-0E00	1.3416407864998738	2.14E-01	ITGAV,MRAS,PRKCE,RAP1A,RASD2,TBP	
NF-κB Signaling	-0E00	-0.8320502943378437	3.04E-01	CSNK2B,EGFR,FGFR1,GSK3B,HDAC2,IRAK4,MAP2K6,MRAS,RAP1A,RASD2,TAB1,TGFBR1,TLR3,ZAP70	
NGF Signaling	-0E00	-1.2649110640673518	2.56E-01	MAP2K1,MAP3K15,MRAS,PLCG1,RAP1A,RASD2,RPS6KC1,SMPD1,SMPD2,SOS1,TRIO	
NRF2-mediated Oxidative Stress Response	-0E00	2.4961508830135313	3.51E-01	ABCC2,ACTC1,ACTG1,CAT,CBR1,CCT7,CLPP,CUL3,Cyp2b13/Cyp2b9,DNAJA3,DNAJB9,DNAJC1,DNAJC13,DNAJC19,DNAJC21,DNAJC3,GSK3B,GSTK1,GSTM4,GSTM5,GSTO1,MAP2K1,MAP2K6,MGST3,MRAS,PPIB,PRKCE,RAP1A,RASD2,RBX1,SOD2,STIP1,UBE2E3,VCP	
Natural Killer Cell Signaling	-0E00	-0.9045340337332909	2.08E-01	COL11A2,IRAK4,MAP2K1,MAP3K15,MRAS,PAK1,PLCG1,RAP1A,RASD2,SOS1,ZAP70	
Neuregulin Signaling	-0E00	0.6324555320336759	3.26E-01	EGFR,ITGA8,ITGAV,MAP2K1,MRAS,PICK1,PLCG1,PRKCE,PTEN,RAP1A,RASD2,RPS6,SOS1,STAT5B	
Neuroinflammation Signaling Pathway	-0E00	-1.212678125181665	3.29E-01	BACE1,BIRC6,GABBR2,GABRA6,GABRR2,GAD1,GLUL,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,GSK3B,IDE,IRAK4,MFGE8,NOS2,PLA2G3,PLCG1,PPP3CA,SOD2,TGFBR1,TLR3	
Neurotrophin/TRK Signaling	-0E00	0.0	2.80E-01	MAP2K1,MAP2K6,MRAS,PLCG1,RAP1A,RASD2,SOS1	
Non-Small Cell Lung Cancer Signaling	-0E00	-1.1338934190276817	3.14E-01	EGFR,HDAC2,HDAC7,MAP2K1,MRAS,PLCG1,RAP1A,RASD2,RASSF1,RXRA,SOS1	
Notch Signaling	-0E00		1.33E-01	NUMB,RFNG	
Osteoarthritis Pathway	-0E00	-0.6324555320336759	2.26E-01	ALPL,ALPP,CTNNA2,DDR2,FGFR1,FZD4,ITGA8,ITGAV,NOS2,OCRL,PRKAB2,PTCH1,SIRT1,TGFBR1	
Ovarian Cancer Signaling	-0E00	-1.0	3.06E-01	EGFR,FSHR,FZD4,GSK3B,HDAC2,HDAC7,LHCGR,MAP2K1,MRAS,MSH2,MSH6,PRKAR1A,PRKAR2A,PRKAR2B,PTEN,RAP1A,RASD2,WNT4,WNT5B	
Oxidative Ethanol Degradation III	-0E00		2.86E-01	ALDH2,ALDH3A2,ALDH4A1,Cyp2b13/Cyp2b9	
P2Y Purigenic Receptor Signaling Pathway	-0E00	-1.0690449676496976	3.33E-01	ADCY1,ADCY8,GUCY1A1,MAP2K1,MRAS,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE,RAP1A,RASD2	
PAK Signaling	-0E00	0.3333333333333333	2.86E-01	DSCAM,ITGA8,ITGAV,MAP2K1,MRAS,MYL1,MYL9,PAK1,PAK1IP1,RAP1A,RASD2,SOS1	
PCP (Planar Cell Polarity) Pathway	-0E00		1.58E-01	FZD4,WNT4,WNT5B	
PD-1, PD-L1 cancer immunotherapy pathway	-0E00	0.0	2.61E-01	CSNK2B,GSK3B,PLCG1,PTEN,STAT5B,ZAP70	
PDGF Signaling	-0E00	0.3333333333333333	3.23E-01	CSNK2B,INPP5F,MAP2K1,MRAS,OCRL,PLCG1,RAP1A,RASD2,SOS1,SRF	
PEDF Signaling	-0E00	-1.0	1.85E-01	MRAS,RAP1A,RASD2,SOD2,SRF	
PFKFB4 Signaling Pathway	-0E00	0.0	3.00E-01	FBP1,MAP2K1,MAP2K6,PRKAR1A,PRKAR2A,PRKAR2B	
PI3K Signaling in B Lymphocytes	-0E00	0.0	3.66E-01	BLK,CALM1 (includes others),CAMK2D,MAP2K1,MRAS,PIK3AP1,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,PPP3CA,PTEN,RAP1A,RASD2	
PI3K/AKT Signaling	-0E00	1.386750490563073	2.86E-01	CDC37,GSK3B,INPP5F,ITGA8,ITGAV,MAP2K1,MRAS,OCRL,PPP2R2A,PPP2R3A,PTEN,RAP1A,RASD2,SOS1,TSC2,YWHAB	
PKCθ Signaling in T Lymphocytes	-0E00	-1.414213562373095	3.33E-01	CACNA1A,CACNA1B,CACNA1D,CACNA1G,CACNA2D4,CAMK2D,MAP3K15,MRAS,PLCG1,POU2F1,PPP3CA,RAP1A,RASD2,SOS1,ZAP70	
PPAR Signaling	-0E00	-1.414213562373095	3.75E-01	MAP2K1,MRAS,RAP1A,RASD2,RXRA,SNW1,SOS1,STAT5B,TAB1	
PPARα/RXRα Activation	-0E00	-1.0	3.73E-01	ADCY1,ADCY8,ADIPOR1,CAND1,CKAP5,GNA11,GOT2,GUCY1A1,MAP2K1,MAP2K6,MED12,MED23,MRAS,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,PRKAB2,PRKAR1A,PRKAR2A,PRKAR2B,RAP1A,RASD2,RXRA,SOS1,STAT5B,TGFBR1	
PTEN Signaling	-0E00	0.2773500981126146	3.09E-01	CSNK2B,EGFR,FGFR1,FOXO6,GSK3B,INPP5F,ITGA8,ITGAV,MAP2K1,MRAS,OCRL,PTEN,RAP1A,RASD2,SIRT6,SOS1,TGFBR1	
Pancreatic Adenocarcinoma Signaling	-0E00		1.54E-01	EGFR,HDAC2,HDAC7,MAP2K1,PLD2,TGFBR1	
Paxillin Signaling	-0E00	0.3779644730092272	2.27E-01	ACTC1,ACTG1,ITGA8,ITGAV,MRAS,PAK1,RAP1A,RASD2,SOS1,TLN1	
Phagosome Formation	-0E00	-0.13736056394868904	3.19E-01	AP1G1,ARPC1B,ARPC3,ARPC4,CALCRL,CCKAR,CLIP1,CRHR2,DIAPH1,FSHR,FZD4,GABBR2,GPR89A/GPR89B,GRM1,GRM3,GRM4,GRM6,HTR1A,ITGA8,ITGAV,LGR5,LHCGR,MAP2K1,MAP2K6,MRAS,MYH10,MYH11,MYH4,MYH6,MYH7,MYL1,MYL9,MYO18A,MYO1H,NMUR2,NPY5R,OCRL,PAK1,PI4KA,PIP4K2A,PIP5K1C,PLA2G3,PLAAT4,PLCG1,PLD2,PRDX6,PRKCE,RAP1A,RASD2,RXFP2,SOS1,TLN1,TLR3	
Phosphatidylglycerol Biosynthesis II (Non-plastidic)	-0E00		7.69E-02	MBOAT1	
Phospholipase C Signaling	-0E00	1.1470786693528088	3.46E-01	ADCY1,ADCY8,CALM1 (includes others),Cdc42,GUCY1A1,HDAC2,HDAC7,ITGA8,ITGAV,MAP2K1,MPRIP,MRAS,MYL1,MYL9,PLA2G3,PLCB1,PLCB3,PLCD3,PLCG1,PLD2,PPP3CA,PRKCE,RAP1A,RASD2,RHOC,SOS1,ZAP70	
Polyamine Regulation in Colon Cancer	-0E00	2.1213203435596424	3.81E-01	CSNK2B,GSK3B,MAP2K1,MAP2K6,MLST8,ODC1,SMS,SRM	
Pregnenolone Biosynthesis	-0E00		1.67E-01	Cyp2b13/Cyp2b9	
Primary Immunodeficiency Signaling	-0E00		2.00E-01	ZAP70	
Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	-0E00	0.0	2.81E-01	ARG2,CAT,Cdc42,IRF8,MAP2K1,MAP3K15,NOS2,PCYOX1,PLCG1,PPP1CC,PPP1R7,PPP2R2A,PPP2R3A,PRKCE,RAP1A,RHOC	
Prolactin Signaling	-0E00	0.3779644730092272	2.67E-01	MAP2K1,MRAS,PLCG1,PRKCE,RAP1A,RASD2,SOS1,STAT5B	
Prostate Cancer Signaling	-0E00		2.25E-01	GSK3B,HDAC2,HDAC7,MAP2K1,MRAS,PTEN,RAP1A,RASD2,SOS1	
Protein Kinase A Signaling	-0E00	0.0	3.46E-01	ADCY1,ADCY8,AKAP1,AKAP7,ANAPC1,ANAPC2,APEX1,CALM1 (includes others),CAMK2D,CDC16,CNGA3,CNGB3,ENPP1,FLNA,FLNC,GSK3B,GUCY1A1,KDELR3,MAP2K1,MYH10,MYH4,MYL1,MYL9,NTN1,PDE10A,PDE12,PDE8A,PGP,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,PPP1CC,PPP1R7,PPP3CA,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE,PTCH1,PTEN,PTPN13,PTPN4,PTPRB,PTPRD,PTPRS,PYGB,RAP1A,TGFBR1,TNS2,UBASH3B,YWHAB	
Pulmonary Fibrosis Idiopathic Signaling Pathway	-0E00	-1.2792042981336627	2.42E-01	ACTC1,ACTG1,ADAM10,COL11A2,EGFR,FGFR1,FGFRL1,FOXO6,FZD4,GSK3B,ITGAV,MAP2K1,MAP2K6,MRAS,PTEN,RAP1A,RASD2,RBBP7,RPS6KC1,SOS1,SRF,TGFBR1,WNT4,WNT5B	
Pulmonary Healing Signaling Pathway	-0E00	-2.0	2.62E-01	BLK,CELA1,CELA2B,CHRNA7,EGFR,FGFR1,FZD4,MRAS,PRKAB2,PRKCE,RAP1A,RASD2,SOS1,STAT5B,WNT4,WNT5B	
Pyridoxal 5'-phosphate Salvage Pathway	-0E00	0.3333333333333333	3.21E-01	CDK1,CDK8,CSNK1D,MAP2K1,MAP2K6,PAK1,PKN1,PLK1,PRKCE	
RAC Signaling	-0E00	0.30151134457776363	2.59E-01	ANK1,ARPC1B,ARPC3,ARPC4,BAIAP2,ITGA8,ITGAV,MAP2K1,MRAS,PAK1,PI4KA,PIP4K2A,PIP5K1C,RAP1A,RASD2	
RANK Signaling in Osteoclasts	-0E00	1.3416407864998738	1.85E-01	CALM1 (includes others),MAP2K1,MAP2K6,MAP3K15,PPP3CA	
RAR Activation	-0E00		3.82E-01	ADCY1,ADCY8,AKR1B1,CCNH,CSNK2B,ERCC2,GTF2H2,GTF2H3,GTF2H4,GUCY1A1,MAP2K1,PARP1,PBRM1,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE,PRMT1,PTEN,RDH13,RPL7A,RXRA,SDR16C5,SMARCA4,SMARCB1,SMARCD1,SMARCE1,SNW1,STAT5B	
RHOGDI Signaling	-0E00	-1.2909944487358056	3.69E-01	ACTC1,ACTG1,ARHGAP35,ARPC1B,ARPC3,ARPC4,Cdc42,CDH11,GNA11,ITGA8,ITGAV,MRAS,MYH10,MYH11,MYH4,MYH6,MYH7,MYL1,MYL9,PAK1,PI4KA,PIP4K2A,PIP5K1C,RHOC	
Reelin Signaling in Neurons	-0E00	0.24253562503633297	2.90E-01	AFDN,ARHGEF25,ARPC1B,ARPC3,ARPC4,BLK,CAMK2D,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,GSK3B,LRP8,MAP2K1,MAP2K6,PAFAH1B1,RAP1A	
Regulation Of The Epithelial Mesenchymal Transition By Growth Factors Pathway	-0E00	-0.5345224838248488	2.59E-01	EGFR,ETS1,FGFR1,FGFRL1,GSK3B,MAP2K1,MAP2K6,MRAS,PARD6G,RAP1A,RASD2,SOS1,TAB1,TGFBR1	
Regulation Of The Epithelial Mesenchymal Transition In Development Pathway	-0E00	-0.4472135954999579	1.61E-01	FZD4,GSK3B,PTCH1,WNT4,WNT5B	
