Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Natural Killer Cell Signaling	0.00E+00	0.942809042	3.40E-01	"COL2A1,HSPA5,HSPA8,HSPA9,IRAK4,ITGB1,MAP3K1,MAP3K12,MAP3K4,MAPK14,NFKB1,PAK1,PIK3R3,PRKCQ,PTPN6,PXN,RALA,WAS"
Netrin Signaling	0.00E+00	1	2.90E-01	"CHP1,NTN1,PRKAG1,PRKAR2B,PRKG1,RYR1,RYR2,RYR3,UNC5B"
Neuregulin Signaling	0.00E+00	1.154700538	3.95E-01	"ADAM17,CDKN1B,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,NRG1,PDPK1,PIK3R3,PRKCE,PRKCQ,RALA,RNF41,RPS6KB2,STAT5A,STAT5B"
Neuroinflammation Signaling Pathway	0.00E+00	1.176696811	4.86E-01	"ACVR1,ACVR2B,BACE1,BIRC6,CHP1,CREB3L3,GABBR1,GABBR2,GABRP,GAD1,GLS,GLUL,GRIN1,GRIN2D,GRINA,IDE,IRAK4,KCNJ6,MAP2K4,MAPK10,MAPK14,MFGE8,NAIP,NCF2,NFKB1,NLRP3,PIK3R3,PLA2G3,PLA2G4A,SLC6A1,SOD2,TBK1,TGFBR1,TLR3"
Neuropathic Pain Signaling In Dorsal Horn Neurons	0.00E+00	2.672612419	2.80E-01	"CAMK2D,GRIN1,GRIN2D,GRINA,GRM2,GRM3,KCNN2,PIK3R3,PLCB1,PLCD3,PRKAG1,PRKAR2B,PRKCE,PRKCQ"
Neurotrophin/TRK Signaling	0.00E+00	1.632993162	2.40E-01	"CREB3L3,MAP2K4,MAP2K7,PDPK1,PIK3R3,RALA"
Neurovascular Coupling Signaling Pathway	0.00E+00	1.732050808	3.29E-01	"CALM1 (includes others),DAGLA,ENTPD6,GABBR1,GABBR2,GABRP,GAD1,GRIN1,GRIN2D,GRINA,GUCY1B1,GUCY2F,KCNJ12,KCNJ6,KCNMA1,KCNN2,NPR1,PLA2G3,PLA2G4A,PLCB1,PRDX6,PRKAG1,PRKAR2B,PRKG1,RYR1,RYR2,RYR3"
Nitric Oxide Signaling in the Cardiovascular System	0.00E+00	-0.301511345	3.04E-01	"ARG2,CALM1 (includes others),FLT1,GUCY1B1,GUCY2F,NPR1,PDE2A,PIK3R3,PRKAG1,PRKAR2B,PRKCE,PRKCQ,PRKG1,RYR2"
Non-Small Cell Lung Cancer Signaling	0.00E+00	1	2.86E-01	"CCND2,E2F2,HDAC2,HDAC6,HDAC7,PA2G4,PDPK1,PIK3R3,RALA,RASSF1"
Notch Signaling	0.00E+00	-1.632993162	4.00E-01	"ADAM17,FURIN,JAG1,JAG2,NOTCH1,RFNG"
Nucleotide Excision Repair Pathway	0.00E+00		4.76E-01	"ERCC2,ERCC6,GTF2H3,GTF2H4,POLR2A,POLR2B,POLR2D,POLR2H,RPA1,XPC"
Oleate Biosynthesis II (Animals)	0.00E+00		5.00E-01	ALDH6A1
Oncostatin M Signaling	0.00E+00		2.73E-01	"RALA,STAT5A,STAT5B"
Opioid Signaling Pathway	0.00E+00	1.521277659	3.98E-01	"ADCY1,ADCY8,ADCY9,AP2A1,AP2M1,ARRB1,BLK,CALM1 (includes others),CAMK2D,CDKN1B,CREB3L3,EP300,FRK,GNA11,GNAO1,GNAS,GNB5,GRIN1,GRIN2D,GRINA,GUCY1B1,KCNJ6,LYN,MAP2K4,MAP2K7,NFKB1,PDK1,PLCB1,PRKAG1,PRKAR2B,PRKCE,PRKCQ,RALA,RGS12,RGS6,RPS6KA5,RPS6KB2,RYR1,RYR2,RYR3,TCF7L1"
Ovarian Cancer Signaling	0.00E+00	1.414213562	4.03E-01	"ARRB1,BRCA1,E2F2,FSHR,FZD4,FZD5,FZD8,HDAC2,HDAC6,HDAC7,LHCGR,MSH2,MSH6,PA2G4,PIK3R3,PRKAG1,PRKAR2B,RAD51,RALA,RPS6KB2,SMO,TCF7L1,WNT11,WNT4,WNT5B"
Oxidized GTP and dGTP Detoxification	0.00E+00		5.00E-01	RUVBL2
Oxytocin In Brain Signaling Pathway	0.00E+00	0.229415734	3.52E-01	"CALM1 (includes others),CREB3L3,EIF2A,GNA11,GNAO1,GNB5,NFKB1,NLRP10,NLRP3,NLRP7,OXTR,PIK3R3,PLA2G3,PLA2G4A,PRDX6,PRKCE,PRKCQ,PTPN1,RALA"
Oxytocin In Spinal Neurons Signaling Pathway	0.00E+00	-0.333333333	4.29E-01	"ABCC9,AVPR1A,GAD1,GNA11,GUCY1B1,GUCY2F,NPR1,OXTR,PRKG1"
Oxytocin Signaling Pathway	0.00E+00	0.316227766	3.96E-01	"ABCC9,ARRB1,ATP2B2,CALM1 (includes others),CHP1,CREB3L3,GAD1,GNA11,GNAO1,GNB5,GUCY1B1,GUCY2F,LIPE,MAP2K4,MAPK10,MAPK14,MFN2,MYH10,MYH11,MYH4,MYH7,MYL1,MYL9,MYLK,MYO18A,MYO1H,NFKB1,NPR1,OXTR,PIK3R3,PLA2G3,PLA2G4A,PLCB1,PRKAG1,PRKAR2B,PRKCE,PRKCQ,PRKG1,RALA,SHC2"
P2Y Purigenic Receptor Signaling Pathway	0.00E+00	1.941450687	3.12E-01	"ADCY1,ADCY8,ADCY9,CREB3L3,GNB5,GUCY1B1,NFKB1,PIK3R3,PLCB1,PLCD3,PRKAG1,PRKAR2B,PRKCE,PRKCQ,RALA"
PAK Signaling	0.00E+00	-0.534522484	4.29E-01	"ARHGAP10,DSCAM,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,MAP2K4,MAPK10,MYL1,MYL9,MYLK,PAK1,PAK1IP1,PDGFRB,PIK3R3,PXN,RALA"
"PD-1, PD-L1 cancer immunotherapy pathway"	0.00E+00	1	4.35E-01	"CDKN1B,CSK,CSNK2B,LATS1,PDCD4,PIK3R3,PRKCQ,STAT5A,STAT5B,YAP1"
PDGF Signaling	0.00E+00	0	2.58E-01	"CSNK2B,EIF2AK2,MAP2K4,MAP3K1,OCRL,PDGFRB,PIK3R3,RALA"
PEDF Signaling	0.00E+00	2.121320344	2.96E-01	"CASP7,MAPK14,NFKB1,PIK3R3,RALA,SOD2,TCF12,TCF7L1"
PI3K Signaling in B Lymphocytes	0.00E+00	0.301511345	2.68E-01	"ATF6B,BLK,CALM1 (includes others),CAMK2D,CHP1,LYN,NFKB1,PDPK1,PLCB1,PLCD3,RALA"
PI3K/AKT Signaling	0.00E+00	-0.534522484	3.21E-01	"CDKN1B,GYS2,ILK,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,NFKB1,OCRL,PDPK1,PIK3R3,PPP2R5E,PTPA,RALA,RPS6KB2,TSC2,YWHAE"
PKCθ Signaling in T Lymphocytes	0.00E+00	2.529822128	2.22E-01	"CAMK2D,CHP1,MAP2K4,MAP3K1,MAP3K12,MAP3K4,NFKB1,PIK3R3,PRKCQ,RALA"
PPAR Signaling	0.00E+00	-0.707106781	3.33E-01	"EP300,NFKB1,PDGFRB,RALA,SNW1,STAT5A,STAT5B,TAB1"
PPARα/RXRα Activation	0.00E+00	-2.353393622	4.53E-01	"ABCA1,ACADL,ACOX1,ACVR1,ACVR2B,ADCY1,ADCY8,ADCY9,ADIPOR1,CAND1,CLOCK,EP300,FASN,GK,GNA11,GNAS,GOT2,GUCY1B1,MAP2K4,MAP2K7,MAPK14,MED12,MED23,NFKB1,NR2C2,PLCB1,PLCD3,PRKAG1,PRKAR2B,RALA,SMAD4,STAT5B,TGFBR1,TGS1"
PTEN Signaling	0.00E+00	-0.942809042	4.18E-01	"CDKN1B,CSNK2B,FGFR1,FGFR3,FLT1,FOXO6,IGF1R,IGF2R,ILK,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,NFKB1,OCRL,PDGFRB,PDPK1,PIK3R3,RALA,RPS6KB2,SIRT6,TGFBR1"
Pancreatic Adenocarcinoma Signaling	0.00E+00	1.133893419	4.36E-01	"CCNE1,CDKN1B,E2F2,HDAC2,HDAC6,HDAC7,MAP2K4,MAPK10,NFKB1,NOTCH1,PA2G4,PIK3R3,PLD1,RAD51,RALA,SMAD4,TGFBR1"
Paxillin Signaling	0.00E+00	-0.242535625	4.55E-01	"ACTC1,ACTG1,Actn3,ARF1,ARFIP2,CSK,GIT2,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,MAP2K4,MAPK10,MAPK14,PAK1,PIK3R3,PXN,RALA,VCL"
Phagosome Formation	0.00E+00	1.287452619	4.40E-01	"ACTR2,ADGRD1,ADGRL1,ADGRL4,AP1S1,ARFIP2,ARPC1B,ARPC3,ARPC4,AVPR1A,CCKAR,CLIP1,FSHR,FZD4,FZD5,FZD8,GABBR1,GABBR2,GPR139,GPR179,GPR52,GPR84,GRM2,GRM3,HRH2,HTR7,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,LGR4,LHCGR,LYN,MAP2K4,MAP2K7,MRC1,MRC2,MYH10,MYH11,MYH4,MYH7,MYL1,MYL9,MYLK,MYO18A,MYO1H,NMUR2,OCRL,OXTR,PAK1,PIK3R3,PIKFYVE,PLA2G3,PLA2G4A,PLD1,PRDX6,PRKCE,PRKCQ,RALA,RAPGEF1,RAPGEF4,RPS6KB2,RXFP1,RXFP2,SMO,SSTR4,TACR2,TLR3,TSHR,TTN,WAS,WASF1"
Phagosome Maturation	0.00E+00		4.69E-01	"ATP6V1B1,ATP6V1F,CTSC,CTSF,CTSL,DYNC1H1,EEA1,LPO,M6PR,NAPA,NAPG,NCF2,NSF,PIKFYVE,PRDX6,RAB7A,TSG101,TUBA1A,TUBA1B,TUBA1C,TUBA3C/TUBA3D,TUBA3E,TUBA4A,TUBB2B,TUBB4A,VAMP3,VPS18,VPS33A,VPS33B,VPS41"
Phosphatidylglycerol Biosynthesis II (Non-plastidic)	0.00E+00		1.54E-01	"GPAT3,PGS1"
Phospholipase C Signaling	0.00E+00	1.4	4.62E-01	"ADCY1,ADCY8,ADCY9,AHNAK,ARHGEF1,ARHGEF17,ARHGEF4,CALM1 (includes others),CHP1,CREB3L3,EP300,GNAS,GNB5,GUCY1B1,HDAC2,HDAC6,HDAC7,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,LYN,MYL1,MYL9,NFKB1,PLA2G3,PLA2G4A,PLCB1,PLCD3,PLD1,PRKCE,PRKCQ,RALA,RHOBTB2,RHOT1"
Phospholipases	0.00E+00	2.236067977	4.12E-01	"PLA2G15,PLA2G3,PLA2G4A,PLCB1,PLCD3,PLD1,PRDX6"
Phototransduction Pathway	0.00E+00		3.68E-01	"CNGA3,GNB5,GUCY1B1,GUCY2F,NPR1,PRKAG1,PRKAR2B"
Polyamine Regulation in Colon Cancer	0.00E+00	-0.377964473	3.33E-01	"CSNK2B,MAP2K4,MAP2K7,ODC1,SMOX,SMS,SRM"
Primary Immunodeficiency Signaling	0.00E+00		4.00E-01	"ADA,UNG"
Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	0.00E+00	1.527525232	4.21E-01	"APOD,ARG2,CAT,IRF8,MAP2K4,MAP2K7,MAP3K1,MAP3K12,MAP3K4,MAPK10,MAPK14,NCF2,NFKB1,PIK3R3,PPP1CA,PPP1CC,PPP1R3D,PPP2R5E,PRKCE,PRKCQ,PTPA,PTPN6,RHOBTB2,RHOT1"
Prolactin Signaling	0.00E+00	0.707106781	3.33E-01	"EP300,KCNMA1,PDPK1,PIK3R3,PRKCE,PRKCQ,RALA,SOCS7,STAT5A,STAT5B"
Proline Degradation	0.00E+00		5.00E-01	ALDH4A1
Prostate Cancer Signaling	0.00E+00		3.25E-01	"CCNE1,CDKN1B,CREB3L3,E2F2,HDAC2,HDAC6,HDAC7,NFKB1,PA2G4,PDPK1,PIK3R3,RALA,SRD5A1"
Protein Kinase A Signaling	0.00E+00	0	5.10E-01	"ADCY1,ADCY8,ADCY9,ADD1,AKAP1,AKAP17A,ANAPC1,APEX1,CALM1 (includes others),CAMK2D,CDC16,CHP1,CNGA3,CREB3L3,DUSP10,DUSP12,DUSP7,DUSP8,EYA2,FLNA,FLNB,GDPD3,GNAS,GNB5,GUCY1B1,GYS2,LIPE,MAP3K1,MYH10,MYH4,MYL1,MYL9,MYLK,NFKB1,NTN1,PDE11A,PDE12,PDE2A,PDE3A,PDE4A,PDE4D,PDE7A,PLCB1,PLCD3,PPP1CA,PPP1CC,PPP1R3D,PRKAG1,PRKAR2B,PRKCE,PRKCQ,PTCH1,PTPN1,PTPN13,PTPN14,PTPN21,PTPN23,PTPN4,PTPN6,PTPRA,Ptprd,PTPRD,PTPRE,PTPRF,PTPRG,PTPRJ,PXN,RYR1,RYR2,RYR3,SMAD4,SMO,TCF7L1,TDP2,TGFBR1,TTN,UBASH3B,YWHAE"
Pulmonary Fibrosis Idiopathic Signaling Pathway	0.00E+00	-0.437594974	5.05E-01	"ACTC1,ACTG1,ACVR1,ACVR2B,COL15A1,COL2A1,COL4A1,COL4A6,COL5A1,COL6A2,COL7A1,COL9A1,EP300,FGFR1,FGFR3,FOXO6,FZD4,FZD5,FZD8,GLI2,ILK,ITGAV,ITGB1,JAG1,LATS1,MAP2K4,MAPK10,MAPK14,MRTFA,NFKB1,NOTCH1,PDGFRB,PIK3R3,POLR2A,PRKN,RALA,RBBP7,RPS6KA5,RPS6KB2,SMAD4,SMO,SNAI1,TCF7L1,TGFBR1,WNT11,WNT4,WNT5B,WWTR1,YAP1,YY1"
Purine Nucleotides Degradation II (Aerobic)	0.00E+00	0	5.00E-01	"ADA,ADA2,ADARB2,NT5C2,PNP"
Pyridoxal 5'-phosphate Salvage Pathway	0.00E+00	1.414213562	2.86E-01	"CDK1,EIF2AK2,MAK,MAP2K4,PAK1,PRKCE,PRKCQ,SGK1"
RAC Signaling	0.00E+00	0.654653671	4.48E-01	"ACTR2,ANK1,ARFIP2,ARPC1B,ARPC3,ARPC4,BAIAP2,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,MAP2K4,MAP2K7,MAP3K1,NCF2,NCKAP1,NFKB1,PAK1,PARD3,PIK3R3,PIKFYVE,PLD1,RALA,TIAM1,WASF1"
RANK Signaling in Osteoclasts	0.00E+00	0.904534034	4.07E-01	"CALM1 (includes others),CHP1,MAP2K4,MAP2K7,MAP3K1,MAP3K12,MAP3K4,MAPK10,MAPK14,NFKB1,PIK3R3"
Reelin Signaling in Neurons	0.00E+00	1.224744871	4.52E-01	"ACTR2,AFDN,ARHGEF1,ARHGEF10L,ARHGEF17,ARHGEF25,ARHGEF4,ARPC1B,ARPC3,ARPC4,BLK,CAMK2D,DNAH3,FRK,GRIN1,GRIN2D,GRINA,ITGB1,LRP8,LYN,MAP2K4,MAP2K7,MAPK10,PDK1,PIK3R3,RAPGEF1,VLDLR,WASF1"
Regulation Of The Epithelial Mesenchymal Transition By Growth Factors Pathway	0.00E+00	1.963961012	4.26E-01	"ESRP2,ETS1,FGF20,FGFR1,FGFR3,HSF1,LATS1,MAP2K4,MAP2K7,MAP3K1,MAPK10,MAPK14,NFKB1,PDGFRB,PIK3R3,RALA,SHC2,SMAD4,SNAI1,TAB1,TGFBR1,WWTR1,YAP1"
Regulation of Cellular Mechanics by Calpain Protease	0.00E+00	1.414213562	5.00E-01	"Actn3,CAPN1,CAPN3,CCNA2,CCND2,CCNE1,CDK1,CDKN1B,CNGA3,EZR,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,PXN,RALA,VCL"
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	0.00E+00	0.301511345	3.79E-01	"CALM1 (includes others),CHP1,MAP2K4,MAP2K7,MAP3K1,MAPK10,NFKB1,PRKCQ,RALA,SMAD4,TGFBR1"
Regulation of eIF4 and p70S6K Signaling	0.00E+00	0	2.87E-01	"AGO3,EIF1AX,EIF2A,EIF2B2,EIF2B4,EIF2S2,EIF3A,EIF3B,EIF3G,EIF4A3,EIF4G1,EIF4G2,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,MAPK14,PDPK1,PIK3R3,PPP2R5E,PTPA,RALA"
Regulation of the Epithelial-Mesenchymal Transition Pathway	0.00E+00		4.15E-01	"ADAM17,ESRP2,ETS1,FGF20,FGFR1,FGFR3,FZD4,FZD5,FZD8,HIF1A,JAG1,JAG2,MAP2K4,MAP2K7,NFKB1,NOTCH1,PDGFRB,PIK3R3,RALA,SMAD4,SMO,SNAI1,TCF7L1,TGFBR1,WNT11,WNT4,WNT5B"
Relaxin Signaling	0.00E+00	0.577350269	3.82E-01	"ADCY1,ADCY8,ADCY9,APEX1,GAD1,GDPD3,GNA11,GNAO1,GNAS,GNB5,GUCY1B1,GUCY2F,NFKB1,NPR1,PDE11A,PDE12,PDE2A,PDE3A,PDE4A,PDE4D,PDE7A,PIK3R3,PRKAG1,PRKAR2B,RXFP1,TDP2"
Renal Cell Carcinoma Signaling	0.00E+00	2.236067977	2.81E-01	"EP300,ETS1,FH,HIF1A,PAK1,PIK3R3,RALA,RAPGEF1,SLC2A1"
Renin-Angiotensin Signaling	0.00E+00	1.807392228	3.96E-01	"ACE,ADCY1,ADCY8,ADCY9,GUCY1B1,MAP2K4,MAP3K1,MAPK10,MAPK14,NFKB1,PAK1,PIK3R3,PRKAG1,PRKAR2B,PRKCE,PRKCQ,PTPN6,RALA,SHC2"
Retinoic acid Mediated Apoptosis Signaling	0.00E+00	-1	5.00E-01	"DAP3,PARP1,PARP3,TNKS2"
Role of BRCA1 in DNA Damage Response	0.00E+00	-0.707106781	4.85E-01	"ATR,BRCA1,CHEK1,E2F2,MSH2,MSH6,NBN,PBRM1,RAD50,RAD51,RFC2,RFC3,RPA1,SMARCA4,SMARCC1,SMARCE1"
Role of CHK Proteins in Cell Cycle Checkpoint Control	0.00E+00	0	5.20E-01	"ATR,BRCA1,CDK1,CHEK1,E2F2,NBN,PCNA,PPP2R5E,PTPA,RAD50,RFC2,RFC3,RPA1"
Role of IL-17A in Arthritis	0.00E+00		2.78E-01	"MAP2K4,MAPK10,MAPK14,NFKB1,PIK3R3"
Role of IL-17F in Allergic Inflammatory Airway Diseases	0.00E+00		5.00E-01	"CREB3L3,NFKB1,RPS6KA5"
Role of JAK1 and JAK3 in γc Cytokine Signaling	0.00E+00		2.22E-01	"PIK3R3,RALA,STAT5A,STAT5B"
Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	0.00E+00	0.904534034	3.08E-01	"ATP6V1B1,ATP6V1F,BECN1,MAP2K4,MAP2K7,MAPK10,MAPK14,NFKB1,PLA2G3,PLA2G4A,PRDX6,RALA"
Role of MAPK Signaling in the Pathogenesis of Influenza	0.00E+00		3.81E-01	"MAP2K4,MAP2K7,MAPK10,MAPK14,PLA2G3,PLA2G4A,PRDX6,RALA"
"Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis"	0.00E+00		4.25E-01	"CALM1 (includes others),CAMK2D,CHP1,CREB3L3,CSNK1G1,FZD4,FZD5,FZD8,GNAO1,IL16,IRAK4,LRP1,LRP5,LRP6,MAP2K4,MAP2K7,MAPK14,NFKB1,PIK3R3,PLCB1,PLCD3,PRKCE,PRKCQ,PRSS2,RALA,RYK,SFRP5,SMO,TCF7L1,TLR3,WIF1,WNT11,WNT4,WNT5B"
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	0.00E+00		4.15E-01	"BMP2,FZD4,FZD5,FZD8,GATA4,PIK3R3,RALA,RIF1,SMAD1,SMAD4,SMAD9,SMO,SOX2,TCF7L1,WNT11,WNT4,WNT5B"
Role of NFAT in Cardiac Hypertrophy	0.00E+00	0.962250449	3.93E-01	"ADCY1,ADCY8,ADCY9,CABIN1,CALM1 (includes others),CAMK2D,CHP1,EP300,GATA4,GNAS,GNB5,GUCY1B1,HDAC2,HDAC6,HDAC7,IGF1R,MAP2K4,MAP2K7,MAP3K1,MAPK10,MAPK14,PIK3R3,PLCB1,PLCD3,PRKAG1,PRKAR2B,PRKCE,PRKCQ,RALA,SHC2,SLC8A1,SLC8A2,TGFBR1"
Role of NFAT in Regulation of the Immune Response	0.00E+00	0.277350098	3.27E-01	"CABIN1,CALM1 (includes others),CHP1,CSNK1G1,GATA4,GNA11,GNAO1,GNAS,GNB5,IPO5,KPNA4,LYN,NFKB1,PIK3R3,PLCB1,PRKCQ,RALA,XPO1"
"Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis"	0.00E+00		5.18E-01	"ADAM17,ALPL,BMP2,CALM1 (includes others),CHP1,CSNK1G1,FZD4,FZD5,FZD8,LRP1,LRP5,LRP6,MAP2K4,MAP2K7,MAPK10,MAPK14,NAIP,NFKB1,PIK3R3,SFRP5,SMAD1,SMAD4,SMAD9,SMO,TCF7L1,WIF1,WNT11,WNT4,WNT5B"
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	0.00E+00		1.33E-01	"NFKB1,PIK3R3"
Role of PKR in Interferon Induction and Antiviral Response	0.00E+00	0	4.55E-01	"EIF2AK2,HSPA5,HSPA8,HSPA9,MAP2K4,MAP2K7,MAPK10,MAPK14,NFKB1,NLRP10,NLRP3,NLRP7,PDGFRB,TARBP2,TLR3"
Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	0.00E+00	1.666666667	4.50E-01	"EIF2AK2,MAP2K4,MAPK10,NFKB1,NLRP3,PIK3R3,PRKCE,PRKCQ,TLR3"
Role of Tissue Factor in Cancer	0.00E+00		3.41E-01	"ARRB1,BLK,FRK,GNA11,ITGAV,ITGB1,LYN,MAPK14,PAK1,PIK3R3,PLCB1,RALA,RPS6KA5,STAT5A,STAT5B"
Role of WNT/GSK-3β Signaling in the Pathogenesis of Influenza	0.00E+00	-0.377964473	4.76E-01	"CSNK1G1,FZD4,FZD5,FZD8,NCOA2,SMO,TCF7L1,WNT11,WNT4,WNT5B"
Role of p14/p19ARF in Tumor Suppression	0.00E+00		2.22E-01	"PIK3R3,SF3A1"
SAPK/JNK Signaling	0.00E+00	0.832050294	3.78E-01	"DUSP10,DUSP8,GNB5,MAP2K4,MAP2K7,MAP3K1,MAP3K12,MAP3K4,MAP4K3,MAPK10,MINK1,PIK3R3,RALA,TAB1"
SNARE Signaling Pathway	0.00E+00	0.928476691	4.92E-01	"ADCY1,ADCY8,ADCY9,CALM1 (includes others),CAMK2D,GUCY1B1,HSPA8,MYH10,MYH11,MYH4,MYH7,MYL1,MYL9,MYO18A,MYO1H,NAPA,NAPG,NSF,PRKAG1,PRKAR2B,RAB6A,RAB7A,RAB9B,SNAP91,STXBP1,SYN1,SYT10,SYT3,VAMP3"
SPINK1 General Cancer Pathway	0.00E+00		1.76E-01	"PIK3R3,PRSS2,RALA"
STAT3 Pathway	0.00E+00	0.774596669	4.84E-01	"FGFR1,FGFR3,FLT1,IGF1R,IGF2R,MAP2K4,MAP3K12,MAPK10,MAPK14,NDUFA13,PDGFRB,PTPN6,RALA,SOCS7,TGFBR1"
Salvage Pathways of Pyrimidine Ribonucleotides	0.00E+00	0.577350269	3.24E-01	"AK1,CDK1,EIF2AK2,MAK,MAP2K4,NME1,NME7,PAK1,PCK1,PRKCE,PRKCQ,SGK1"
Semaphorin Neuronal Repulsive Signaling Pathway	0.00E+00	0.39223227	4.58E-01	"Acan,BCAN,CSPG4,GUCY1B1,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,MAP2K4,MAP2K7,MYL1,MYL9,NCAN,PAK1,PDE4A,PDE4D,PIK3R3,PLXNA2,PLXNB1,PRKAG1,PRKAR2B,PRKG1,SEMA6B,SEMA6C,SMC3,STK11"
Semaphorin Signaling in Neurons	0.00E+00		3.50E-01	"ARHGAP1,ITGB1,PAK1,PLXNA2,PLXNB1,RHOBTB2,RHOT1"
Senescence Pathway	0.00E+00	1.732050808	4.68E-01	"ACVR1,ACVR2B,ANAPC1,ATR,CALM1 (includes others),CAPN1,CAPN3,CAT,CCNB2,CCNB3,CCND2,CCNE1,CDC16,CDK1,CDKN1B,CHEK1,CHP1,DHCR24,DLAT,DLD,E2F2,ELF2,EP300,ETS1,ETS2,GATA4,ING1,MAP2K4,MAP2K7,MAPK14,NBN,NFKB1,PARP1,PDHA1,PDHB,PDHX,PDK1,PHF1,PIK3R3,PPP1CA,PPP2R5E,PTPA,RAD50,RALA,RPS6KA5,SMAD1,SMAD4,SMAD9,SOD2,SQSTM1,TBK1,TGFBR1"
Sertoli Cell-Sertoli Cell Junction Signaling	0.00E+00		5.00E-01	"A2M,ACTC1,ACTG1,Actn3,AFDN,GUCY1B1,ILK,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,MAP2K4,MAP2K7,MAP3K1,MAP3K12,MAP3K4,MAPK10,MAPK14,MYO7A,PRKAG1,PRKAR2B,PRKG1,RALA,SORBS1,SPTAN1,TJAP1,TJP1,TUBA1A,TUBA1B,TUBA1C,TUBA3C/TUBA3D,TUBA3E,TUBA4A,TUBB2B,TUBB4A,VCL,WAS"
Small Cell Lung Cancer Signaling	0.00E+00		3.44E-01	"CCND2,CCNE1,CDKN1B,CKS1B,E2F2,HDAC2,HDAC6,HDAC7,NFKB1,PA2G4,PIK3R3"
Sonic Hedgehog Signaling	0.00E+00	0.816496581	4.12E-01	"CDK1,GLI2,PRKAG1,PRKAR2B,PTCH1,SMO,SUFU"
Sperm Motility	0.00E+00	1.212678125	4.77E-01	"BLK,CALM1 (includes others),CLK2,CNGA3,CSK,DDR2,EPHB1,FGFR1,FGFR3,FLT1,FRK,GNA11,GNAO1,GNAS,GNB5,GUCY1B1,IGF1R,LYN,MAP2K4,MAP2K7,NPR1,PDE2A,PDE4A,PDE4D,PDGFRB,PLA2G3,PLA2G4A,PLCB1,PLCD3,PRDX6,PRKAG1,PRKAR2B,PRKCE,PRKCQ,PRKG1,RET,RYK,SLC16A10,SRMS,TIE1,ZAN"
Spermine and Spermidine Degradation I	0.00E+00		5.00E-01	SMOX
Sphingomyelin Metabolism	0.00E+00		5.00E-01	"SGMS2,SMPD1"
Sphingosine-1-phosphate Signaling	0.00E+00	1.154700538	3.49E-01	"ADCY1,ADCY8,ADCY9,ASAH2,CASP10,CASP2,CASP7,GUCY1B1,PDGFRB,PIK3R3,PLCB1,PLCD3,RHOBTB2,RHOT1,SMPD1"
Superpathway of Citrulline Metabolism	0.00E+00	-1	5.00E-01	"ALDH18A1,ARG2,ASL,GLS"
"Superpathway of D-myo-inositol (1,4,5)-trisphosphate Metabolism"	0.00E+00		3.75E-01	"BPNT1,ITPKB,OCRL"
Superpathway of Inositol Phosphate Compounds	0.00E+00	2.69407953	3.87E-01	"ALPL,DUSP10,DUSP12,DUSP8,ENTPD6,IP6K2,ITPKB,MDP1,NOCT,OCRL,PGAM5,PI4K2A,PIK3R3,PIKFYVE,PLCB1,PLCD3,PPIP5K1,PPP1CA,PPP1CC,PPP1R13B,PPP1R3D,PPP2R5E,PPP4R1,PRUNE1,PSPH,PTPA,PTPN1,PTPN13,PTPN23,PTPN6,PTPRF,PTPRJ,RNGTT,SACM1L,SSH3,UBLCP1"
Superpathway of Serine and Glycine Biosynthesis I	0.00E+00		2.50E-01	SHMT1
Synaptic Long Term Depression	0.00E+00	1.224744871	3.33E-01	"GAD1,GNA11,GNAO1,GNAS,GRID1,GRID2,GRM2,GRM3,GUCY1B1,GUCY2F,IGF1R,LYN,NPR1,PLA2G3,PLA2G4A,PLCB1,PLCD3,PPP2R5E,PRDX6,PRKCE,PRKCQ,PRKG1,PTPA,RALA,RYR1,RYR2,RYR3"
Synaptic Long Term Potentiation	0.00E+00	1.876629727	3.90E-01	"ADCY1,ADCY8,CALM1 (includes others),CAMK2D,CHP1,CREB3L3,EP300,GNA11,GRIN1,GRIN2D,GRINA,GRM2,GRM3,PLCB1,PLCD3,PPP1CA,PPP1CC,PPP1R3D,PRKAG1,PRKAR2B,PRKCE,PRKCQ,RALA"
